mtry,train_r2,test_r2,RMSE,MAE,RMSESD,RsquaredSD,MAESD
32,0.020261638886407928,0.0010333676033352779,3.0564020190145813,2.0217252854977885,0.967966897155438,0.011929634532713024,0.35847089125841236
32,0.03978608787099754,-0.011293435184753786,2.7355846579543774,1.9293715001419556,0.9933224584803572,0.057044746054617367,0.4415312245125467
32,0.06645584747691813,-0.008576361762014928,2.5648699643123285,1.7513251160441254,0.9838810149692333,0.06033321234084508,0.36402019704761335
522,0.024247658236864044,-0.01091257444952154,3.102915231735037,1.9549615621719083,0.7642460590508903,0.026157061122105474,0.29126176295752587
2,0.023427257299604248,-0.010231151945520045,2.7580325308700293,1.8237395539285042,0.6392282135767389,0.026245980282049174,0.18128110381264334
32,0.029905779960148426,-0.012126045638068073,2.8486661208855377,1.9632396716940068,0.7453267904918331,0.03459378150738455,0.2823202781782275
32,0.04708026521063818,-0.011542034703060144,2.977259518281292,1.9726816398152298,0.7373764099806985,0.062068020415364106,0.24164234299666867
2,0.038261036334313096,-0.012474207912496427,2.8586866511284006,1.841169586438559,0.9798141419240193,0.04236268939699524,0.36184422676095634
2,0.03191581200822823,-0.00980096316763901,2.9439051186434653,1.9080520080503047,1.0079493481434936,0.036205561575400926,0.4464269072588496
522,0.0243081289499407,-0.011097235985001008,2.7831080758233835,1.8630356155648933,0.8146239086423069,0.05221440668383432,0.3327794823555117
2,0.04717888883257213,0.014123146174864765,2.980226864129556,1.932109849304348,0.8213799269871285,0.04838688989829637,0.262956145096219
522,0.03155657399114141,0.009297339567939655,3.140985847347846,2.0852398007901147,0.975036618289508,0.05787940014244026,0.44119342238906034
2,0.031180636400442552,-0.003124650657342798,2.903475999147791,1.9211768376750276,1.2285171024726287,0.04493775258582644,0.4744623925160954
2,0.04536781174557457,0.0012633617628975413,2.974181271372943,1.8943737080225802,0.6310365631533377,0.09760399753480772,0.20375482154796817
2,0.019653294242620238,-0.01246731754666186,2.8323143813164093,1.9158205334512401,1.1502651124064829,0.029944992656592347,0.4715990065138477
522,0.02443794350344018,-0.011929068017091371,2.855939891348382,1.8802121338040207,1.0066117215425114,0.02969871844632831,0.3669818057341379
2,0.06466484407570718,-0.010209185213815974,2.4486560166119924,1.70130766318872,0.542135330732703,0.10832336994969816,0.26626528568270424
32,0.04026558197946495,6.758957657909681e-4,2.787269166164563,1.8974409064610203,0.7582497796900215,0.053200578250752986,0.38452951161730575
522,0.014194552653114516,-0.011928115422286778,3.1637280917949133,2.0469869566935417,0.9804358278121487,0.028746280244835658,0.46313531149533815
2,0.03647274594409075,-0.001868369581737861,2.9090981203003197,1.898485300759242,0.877427940707983,0.050135039907097244,0.2998518165548666
522,0.019290105045656505,0.011499348954992716,3.155715433407602,2.1131826730954195,0.9421927607609256,0.02446178748328946,0.37652555334455806
2,0.04001477803952082,-0.010814813882345176,2.971682255941085,1.9286323596234312,1.0542014161205198,0.05075153660558841,0.3865134109064018
32,0.028219520157149704,0.02581344967216692,3.081263314785215,2.0701532207270734,0.9748580223489048,0.032856806843002205,0.40533509322425737
32,0.021579963386538965,-0.006403654027102634,3.0457316568483037,2.0034605280307525,0.8599847354447107,0.03473039925381361,0.3818756954694895
2,0.03496145301910413,0.012876730721356422,2.9915061402357153,1.947397914420879,0.9153124378714528,0.03827094906189294,0.33821279670686416
32,0.030705448352923114,-0.009892997259248526,2.8168304451374273,1.9152454394890506,0.8296502582844146,0.04455226418247828,0.4122599982689692
2,0.028018471897935063,-0.01248444073292565,2.909857222941617,1.8698954616609318,1.1115922098260802,0.01956122145202655,0.43924870532752375
522,0.021530546958939807,-0.01247776611234519,3.481929230327727,2.2415456110054084,0.8164543416580516,0.03220974252653013,0.35571050490979683
2,0.02860612660178148,-0.00648961671262871,2.9325940986738486,1.8836193932388863,1.043747210741803,0.03590811167710451,0.3595985286713752
522,0.026588868083964195,-0.011440842725215727,3.163949384747695,2.0175130781282395,0.664567225152717,0.038781588217966144,0.26574473133849336
2,0.04303607809286122,0.023895301020013693,2.4571005455953148,1.6801801201082245,0.43446941291552954,0.06825828485755701,0.17138467304679755
32,0.029247817461133925,-0.007354836767706763,3.095519275843763,1.9871638245014467,0.772493123268726,0.048291723964083294,0.2541147818713827
32,0.03606727098758993,-0.012361693145643615,2.6354855251168177,1.7786996419860905,0.5049982770006135,0.03249830947005193,0.1756801585728143
2,0.016144302037064528,-0.007516645885651929,2.959960112733092,1.894828348786798,0.8813949069032244,0.015700717899401986,0.3018561953744319
