"","Abiotrophia","Acetanaerobacterium","Acetitomaculum","Acetobacteraceae","Acidaminococcaceae","Acidaminococcus","Acidisoma","Acidobacteria_Gp4","Acidobacterium","Acidovorax","Acinetobacter","Actinobacteria","Actinobaculum","Actinomyces","Actinomycetales","Aerococcaceae","Aerococcus","Aeromonas","Akkermansia","Alcaligenaceae","Alistipes","Allisonella","Allobaculum","Alloprevotella","Alloscardovia","Alphaproteobacteria","Anaerococcus","Anaerofilum","Anaerofustis","Anaeroglobus","Anaerolineaceae","Anaerophaga","Anaeroplasma","Anaerorhabdus","Anaerosporobacter","Anaerostipes","Anaerotruncus","Anaerovorax","Anoxybacillus","Arcanobacterium","Arcobacter","Arthrobacter","Asaccharobacter","Atopobium","Bacillaceae_2","Bacillales","Bacilli","Bacillus","Bacteria","Bacteroidales","Bacteroides","Bacteroidetes","Barnesiella","Betaproteobacteria","Bifidobacteriaceae","Bifidobacterium","Bilophila","Blastococcus","Blautia","Bosea","Brachybacterium","Brachyspira","Bradyrhizobium","Brevibacterium","Brevundimonas","Brochothrix","Brucellaceae","Bulleidia","Burkholderiales","Butyricicoccus","Butyricimonas","Caldilineaceae","Calditerricola","Campylobacter","Candidatus_Saccharibacteria","Capnocytophaga","Cardiobacterium","Carnobacteriaceae","Carnobacterium","Catenibacterium","Catonella","Cellulosilyticum","Cerasicoccus","Cetobacterium","Chryseobacterium","Cloacibacillus","Cloacibacterium","Clostridiaceae_1","Clostridiales_Incertae_Sedis_XIII","Clostridiales_Incertae_Sedis_XI","Clostridiales","Clostridia","Clostridium_III","Clostridium_IV","Clostridium_sensu_stricto","Clostridium_XI","Clostridium_XlVa","Clostridium_XlVb","Clostridium_XVIII","Collinsella","Comamonadaceae","Comamonas","Coprobacillus","Coprococcus","Coriobacteriaceae","Corynebacteriaceae","Corynebacterium","Cryptobacterium","Cupriavidus","Defluviitalea","Deinococcus","Deltaproteobacteria","Dermacoccus","Desulfobulbus","Desulfovibrio","Desulfovibrionaceae","Desulfovibrionales","Dialister","Dietzia","Dokdonella","Dorea","Dysgonomonas","Eggerthella","Eggerthia","Eikenella","Elusimicrobium","Enhydrobacter","Enterobacter","Enterobacteriaceae","Enterococcaceae","Enterococcus","Enterorhabdus","Erysipelotrichaceae","Escherichia/Shigella","Ethanoligenens","Eubacteriaceae","Eubacterium","Facklamia","Faecalibacterium","Fastidiosipila","Filifactor","Finegoldia","Firmicutes","Flavobacteriaceae","Flavobacterium","Flavonifractor","Fontibacillus","Fusobacteriaceae","Fusobacterium","Gammaproteobacteria","Gardnerella","Gemella","Geobacillus","Gordonibacter","Gp4","Gp6","Granulicatella","Haemophilus","Hallella","Halomonas","Helcococcus","Helicobacter","Hespellia","Holdemania","Howardella","Hydrogenoanaerobacterium","Hydrogenophaga","Hymenobacter","Janibacter","Johnsonella","Jonquetella","Kingella","Kocuria","Kosakonia","Lachnoanaerobaculum","Lachnospira","Lachnospiraceae","Lactobacillaceae","Lactobacillales","Lactobacillus","Lactococcus","Lactonifactor","Lentisphaeria","Lentzea","Leptotrichia","Leptotrichiaceae","Leuconostoc","Lewinella","Listeria","Litorilinea","Lutispora","Marvinbryantia","Massilia","Megamonas","Megasphaera","Methylobacillus","Methylobacterium","Microbacteriaceae","Microbacterium","Micrococcaceae","Micrococcus","Mitsuokella","Mobiluncus","Mogibacterium","Mollicutes","Moraxellaceae","Morganella","Moryella","Mucispirillum","Murdochiella","Mycobacterium","Mycoplasma","Myroides","Negativicoccus","Neisseria","Neisseriaceae","Nocardioides","Novosphingobium","Ochrobactrum","Odoribacter","Oenococcus","Oligosphaera","Olsenella","Oribacterium","Oscillibacter","Oxalobacter","Oxalobacteraceae","Paenibacillaceae_1","Paenibacillus","Papillibacter","Parabacteroides","Paraeggerthella","Paraprevotella","Parasutterella","Parvimonas","Pasteurellaceae","Pediococcus","Pelomonas","Peptococcus","Peptoniphilus","Peptostreptococcaceae","Peptostreptococcus","Perlucidibaca","Petrimonas","Phascolarctobacterium","Phenylobacterium","Phocaeicola","Photobacterium","Planctomyces","Planctomycetaceae","Planococcaceae","Pleomorphomonas","Porphyrobacter","Porphyromonadaceae","Porphyromonas","Prevotella","Prevotellaceae","Promicromonospora","Propionibacterium","Proteobacteria","Proteus","Providencia","Pseudoalteromonas","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonadaceae","Pseudomonas","Pseudoramibacter","Psychrobacter","Puniceicoccaceae","Pyramidobacter","Ralstonia","Rhizobiales","Rhizobium","Rhodobacter","Rhodobacteraceae","Rhodocyclaceae","Rikenella","Rikenellaceae","Robinsoniella","Roseburia","Rothia","Ruminococcaceae","Ruminococcus","Ruminococcus2","Sarcina","Scardovia","Schwartzia","Sedimentibacter","Selenomonadales","Selenomonas","Shewanella","Shinella","Shuttleworthia","Slackia","Sneathia","Solirubrobacter","Solobacterium","Sphaerobacter","Sphingobacterium","Sphingomonadaceae","Sphingomonas","Sporobacter","Sporosarcina","SR1","Staphylococcus","Stenotrophomonas","Steroidobacter","Streptococcaceae","Streptococcus","Subdivision3","Subdoligranulum","Succinatimonas","Succiniclasticum","Succinivibrio","Sutterella","Sutterellaceae","Synergistes","Syntrophaceticus","Syntrophomonadaceae","Syntrophomonas","Tannerella","Tepidimonas","Terrimonas","Thermicanus","Thermus","Thiobacillus","Thiothrix","Tissierella","Treponema","Truepera","Trueperella","Tumebacillus","Turicibacter","Turneriella","Ureaplasma","Vagococcus","Varibaculum","Veillonella","Veillonellaceae","Verrucomicrobia","Verrucomicrobium","Victivallis","Weissella","Wolinella","Xanthomonadaceae","Group"
"454",0,0,0,0,0.91,0.68,0,0,0,0,0,0,0,0,0,0,0,0,26.65,0,96.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.78,0,0,0,0,0,0,0.58,0,0,0,0,0,6.18,0,2854.16,0,5.95,0,0,5.11,18.46,0,185.3,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,61.21,0.64,0,7.88,0.83,16.88,86.04,10.24,16.97,0.9,0,0,0,44.21,0,0,0,0,0,0,0,0,0,0,0.34,0,0,364.55,0,0,5.08,0,2.97,0,0.55,0,0,0,17.51,0,7.57,0,5.91,0,0,0,0,0,331.48,0,0,0,3.17,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,211.67,0,0.31,3.06,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.34,0,0,0,0,13.02,0,0,0,0,0,578.64,0,1.1,203.15,0,6.06,0,0,0,0,0.6,0,0,0,6.08,0,0,0,0,0,0,0,0,30.47,0,2887.89,0.26,0,0,9.09,0,0,0,0,0.62,0,8.48,0,0,0,0,0,0,0,0,0,0,0,0,0,455.72,0,350.59,401.89,893.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,67.16,0,5.94,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31,0,0,0,0,23.35,0,0,0,0,0,0,0,"3241660"
"455",0,0,0,0,0.4,1956.76,0,0,0,0.2,0,0,0,0.8,0,0,0,0,1883.91,0,3.43,0,0,0,0,0,0,0,1.41,19.36,0,0,0,0,0,837.24,0.15,0,0,0,0,0,0,0,0,0,0,0,6.78,0,453.47,0,3.15,0,0,1037.58,0.26,0,1025.47,0,0,0,0,0,0,0,0,0,0,15.11,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.22,0.86,0,29.99,4.06,86.68,287.94,2.13,50.79,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.22,0,0,0,118.83,27.24,0,0,0,0,0,31.39,0,55.74,0,9.04,0,0,0,0,0,1.08,0,0,0,1.17,0,0,38.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.87,0,0,13.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,74.28,0,0,0,0.38,0,432.86,0,2.79,142.34,0.26,0.82,0,0,0,0,1.14,0.19,0,0,0.22,0,0,0,0,0,0,0,0,5.97,0,240.68,0,0,0,0,15.41,0,0,0,3,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0.39,70.65,0.27,72.37,196.96,1.85,0,0.14,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.73,0,33.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,6.47,0,0,0,0,23.22,0,0,0,0,0,0,0,"3243680"
"456",0,0,0,0,0,0,0,0,0,0,0,0.73,0,8.36,0,0,0,0,536.16,0,797.23,0,13.11,1.31,0,0,0.66,0,0,0,0,0,0,0.72,0,501.59,17.11,0,0,0,0,0,33.76,0,0,3.99,0,0,21.68,1.42,1956.4,2.75,20.44,0,0,20.2,0,0,1112.32,0,0,0,0,0,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.58,0,0,100.53,11.15,92.23,76.16,22.83,20.06,19.89,0,0,0,115.83,12.27,0,2.88,0,0,0,0,0,0,0,1.37,0,0,28.83,0,0,114.35,0,27.94,0,0,0,0,0,173.42,0,3.53,0.63,51.24,0,0,0,0.72,0,750.13,0,0,0,64.38,0,0,7.57,0,0,11.66,0,0,1.37,0,2.78,0,0,0,0,0,0,0,0,0,4.19,0,0,0,0,0,0,0,0,0,0,0,0,904.98,0,0,10.42,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.56,0,0,0,0,60.98,0,0,0,5.67,0,86.9,0,6.19,2.72,0.66,7.63,0,0,0,0,0,0,0,0,238.91,0,0,0,0,0,0,0,0,76.58,0,11.02,0,0,0,0,0,0,0,0,0,0,4.92,0,0,0,0,2.76,0,0,0,0,0,0,0,0,264.1,0,948.14,84.55,330.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.06,0,11.08,0,0.69,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.32,0,0,0,0,5.68,0,0,0,0,0,0,0,"3245680"
"457",0,0,0,0,1.63,0,0,0,0,0,0,3.29,0,6.55,1.74,0,0,0,1.69,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.01,0,0,0,0,0,0,3.41,0.84,0,0,0,0,178.08,0,222.23,0,14.69,0,0,80.31,0,0,1777.48,0,0,0,0,0,0,0,0,0,0,5.79,0.81,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,1.63,0,0,0,0,1531.47,14.59,0,55.27,837.37,1463.57,111.68,0,19,264.33,0,0,0.83,301.55,168.76,0,1.58,0,0,0,0,0,0,0,1.62,0,0,0,0,0,176.97,0,0.81,0,0,0,0,0,24,0,0,0,65.21,0,0,0,0,0,191.06,0,0,0,201.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,15.36,0,0,0,0,0,0,0,0,0,0,0,415.38,0,2.51,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.28,0,0,0,0,8.9,0,0,0,0,0,13.85,0,0,0.84,0,14.69,0,0,0,0,4.83,0,0,0,0,0,0,0,0,0,0,0,0,3.93,0,0,0,0,0,0,0,0,0,0,0.82,0,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,244.81,7.95,452.24,78.23,322.95,0,0,1.65,0,0,0,0,0,0,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.92,0,3.17,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.83,0,0,0,0,4.99,0,0,0,0,0,0,0,"3247652"
"458",0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,10.85,0,258.77,0,0,0.18,0,0,0,0,0.43,0,0,0,0,1.23,0,180.06,0,0.18,0,0,0,0,0.58,0,0,0.24,0,0,20.02,6.09,1588.76,151.14,509.3,0,0,76.71,0,0,692.62,0,0,0,0,0,0,0,0,0,0,0.51,65.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,1196.76,13.46,0,121.49,106.57,512.14,47.2,2.14,10.35,17.3,0,0,1.04,177.54,3.76,0,0.46,0,0,0,0,0,0,0,0,0,0,401.73,0,0,38.66,0,0.15,0,0,0,0,0,7.2,0,0.13,0,3.85,0,0,0,6.73,0,491.15,0,0,0,281.62,0,0,6.56,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,819.78,0,0.41,4.29,13.33,0.5,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,71.18,0,0,0,0.51,0,52.27,0,0.13,13.66,0.25,17.45,0,0,0,0,0.99,0,0,0,0.72,0,0,0,0,0,0,0,0,98.53,0.21,0.95,0,0,0,0,0,0,0,0,0.22,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,377.83,0.38,1537.34,294.77,133.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.41,0,14.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.41,0,0,0,0,27,0,0,0,0,0.48,0,0,"3249650"
"459",0,0,0,0,0.95,0,0,0,0,0,0,0,0,18.45,0.92,0,0,0,0.29,0,2.07,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,810.35,0,0,0,0,0,0,0,4.4,0,0,0,0,49,0,925.1,0,0,0,0,831.45,0,0,2805.85,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,4.01,0,0,0,0,0,0,0,0,0,0,0,2.3,0.73,0,101.1,0.66,45.34,261.18,1,343.06,0.31,0,0,0.17,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,315.21,0,0,1.8,0,3.48,0,0,0,0,0,255.36,0,4.27,0.3,2.41,0.33,0,0,4.58,0,67.99,0,0,0,0,0,0,7.12,0,0,0,0,0.65,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2471.79,0,64.07,0.29,5.64,0,0,0,0,0,0.57,0,0,0,0,0,0,0,1.87,0,2.22,0,0,0,0,0,0,7.02,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,2.52,0,0,0.34,0,0,0,0,0,0,0,3.63,0,0.37,0,0.6,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.43,0.3,0.63,0,0,0,0,0,0,0,0,0,177.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,6.49,32.9,2.66,345.92,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,5.13,0,0,0,319.76,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.22,45.35,0,0,0,0,0,0,"3251653"
"460",0,0,0,0,0,0,0,0,0,0,0,0,0,8.27,0.16,0,0,0,0.62,0,496.3,0,0,0,0,0.18,0,0,1.77,0.87,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0.23,0,0,0,0,7.59,0,4776.95,0.28,0,0,0,15.73,30.67,0,1602.17,0,0,0,0,0,0,0,0,0,0,1.22,20.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.59,0,0,0,0,237,0.15,0,48.14,27.65,110.34,173.36,0.93,7.24,0.3,0,0,0.21,0.12,1.1,0,0,0,0,0,0,0,0,0,17.05,0.16,0,44.4,0,0,25.45,0,10.58,0,0,0,0,0,391.82,0,0,0,1.29,0.42,0,0,4.45,0,243.03,0,0,0,1.23,0,0,7.45,0,0,0.73,0,0,0.49,0,0.55,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,468.85,0,0.53,0.15,0.15,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,15.48,0,1.58,0,0.14,0,75.01,0,0,120.52,0,1.45,0,0,0,0,0.17,0,0,0,501.2,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0.72,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,227.32,0,89.3,338.99,31.02,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.37,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0,7.42,0,0,0,0,0,0,0,"3253650"
"461",0.26,0,0,0,41.77,432.76,0,0,0,0,0,0.66,0,5.65,0,0,0,0,146.34,0,978.78,2.25,0,0,0.64,0,0.72,0,0.7,0,0,0,0,0,0,173.15,0,0,0,0,0,0,9.14,0,0,0,0,0,15.48,5.61,1503.56,6.43,281.49,0,0,810.03,21.07,0,550.8,0,0,0,0,0,0,0,0,0,23.48,0.23,85.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592.94,31.11,0,30.55,1.12,40.5,32.06,7.46,6.71,616.6,0,0,0,185.92,178.42,0,0.21,0,0,0,0,0,0,0,29.19,0,0.46,0.24,0,0,155.59,0,0.46,0,0,0,0,0,5.41,0,0,0,106.1,0,0,0.24,0.58,0,236.76,0,0,0.6,40.16,0,0,3.05,0,0,0,0,0,1.18,0,7.88,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,343.83,0,0.29,2.9,2.65,2.08,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.48,0,0,0,0,29.6,0,5.97,0,0,0,48.37,0,0,0.38,0.41,0.92,0,0,0,0.24,0.22,0.2,0,0,0,0,0,0,0,0,0,0,0,1.96,1.94,1.6,0,0,0,0,0,0,0,0,1.38,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,392.2,0.37,1425.32,322.58,208.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.2,0,26.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,2.13,0,0,0,0,0,0,0,"3257660"
"462",0,0,0,0,128.48,3.73,0,0,0,0,0,0,0,16.54,0.38,0,0,0,17.92,0,424.72,0,0,0,0,6.7,0,0,1.26,0,0,0,0,0,0,493.31,0.26,0,0,0,0,0,10.84,0.53,0,0,0,0,7.46,0.65,3661.35,124.08,58.9,0.31,0,0.56,132,0,1488.61,0,0,0,0,0,0,0,0,0,0,4.84,0,0,0,0,0,0,0,0,0,116.7,0,0,0,0,0,3.4,0,0,0,0,341.91,2.84,0,27.1,0,3.58,219.13,12.85,0.74,255.31,0,0,0,30.71,11.42,0,0,0,0,0,0,0,0,0,14.86,0,0,0.6,0,0,33.22,0,9.36,0,0,0,0,0,23.55,0,0,0,0.22,0,0,0,0.96,0,75.83,0,0,0,134.07,0,0,0.28,0,0,0.12,0,0,0.15,0,9,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,621.09,0,0.36,0.2,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.56,0,0,0,0,19.76,0,0,0,0,0,216.26,0,0.35,81.29,0.44,1.89,0,0,0,0.71,0.06,0.21,0,0,0.26,0,0,0,0,0,0,0,0,23.52,0.62,0.8,0,0,0,0,0,0,0,0,0.29,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,80.55,0.61,265.9,977.7,243.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.73,0,33.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0.09,0,0,"3263650"
"463",0,0,0,0,0.2,0,0,0,0,0,0,0,0,3.66,0,0,0,0,80.63,0,449.84,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,237.22,0.55,0,0,0,0,0,0.74,0,0,0,0,0,5.61,0,5637.09,3.13,174.53,0,0,173.78,1.65,0,662.22,0,0,0,0,0,0,0,0,0,7.36,2.74,45.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,93.35,0,0,72.41,23.18,38.45,37.45,8.23,0.8,0.43,0,0,0.16,42.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,89.86,0,5.74,0,0,0,0,0,2.41,0,0.43,0,25.08,0,0,0,0.79,0,373.46,0,0,0,1.52,0,0,13.38,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,310.59,0,0.41,0.19,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.58,0,0,0,0,53.99,0,0,0,0.18,0,17.73,0,729.41,0,0,2.08,0,0,0,0,0,0.11,0,0,1.35,0,0,0,0,0,0,0,0,5,0.14,0.24,0,0,0,0,0,0,0,0,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356.36,0,250.21,228.96,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0,5.93,0,0,0,0,0,0,0,"3267660"
"464",0,0,0,0,0,54.89,0,0,0,0,0.18,0,0,8.12,0.46,0,0,0,188.43,0,532,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,170.42,0,0,0,0,0,0,0.31,0,0,0.13,0,0,50.7,4.96,1818.07,10.61,0.15,0,0,131.96,0,0,1046.03,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,1.35,0.18,0,589.4,1.19,0,19.52,676.39,163.32,18.17,10.83,0,0.27,0.2,0,0,22.71,8.91,0,0,0,0,0,0.15,0,0,0,0.38,0,0,77.67,0,0,329.49,0,0,0,0,0,0,0,10.49,0,0,0,355.98,0,0,0,0,0,860.46,0,0,0,28.71,0,0,0.29,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0.12,0,0,0,0,0,0,0,1002.9,0,0.52,0.3,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,1.98,0,0,0,0,0,144.29,0,497.61,9.29,0,55.91,0,0,0,0,1.55,0,0,0,0.77,0,0,0,0,0,0,0,0,14.35,0,0.57,0,0,0,0,0,0,0,0,1.07,0,20.69,0,0,0,0,0,0,0,0,0,0,0,0,0,215.13,1.02,557.67,600.49,146.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.93,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,10.2,0,0,0,0,0,0,0,"3271650"
"465",0,0,0,0,0.26,0,0,0,0,0,0,0.13,0,3.58,0,0,0,0,585.46,0,61.89,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,74.79,0,0,0,0,0,0,6.05,0.11,0,0,0,0,114.55,0,427.19,1.63,5.89,0.09,0,336.06,2.5,0,581.24,0,0,0,0,0,0,0,0,0,0,5.06,1.07,0,0,0,0.32,0,0,0,0,12.43,0,0,0,0,0,2.47,0,0,0,0,1026.36,34.44,0,56.25,424.76,218.43,6.5,1.2,0,150.11,0,0,0.83,214.69,63.32,0,0,0,0.11,0,0,0,0,0,6.77,0,0,0,0,0,10.85,0,0.28,0,0,0,0,0,44.3,0,0.73,0,71.71,0,0,0,0.47,0,47.91,0,0,0,565.07,0,0,0.12,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,252.58,0,0.62,0.63,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0.36,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,1.36,0,0,0,0.38,2.21,0,1.04,0,0,0,17.43,0,0.24,0.89,0.31,1.09,0,0,0,0.23,130.91,0,0,0,461.82,0,0,0,0,0,0,0,0,7.53,0,2.06,0,0,0,0.38,0,0,0,0,0.23,0,2.01,0,0,0.17,0,0,0,0,0,0,0,0,0,0,16.57,0,1317.49,2765.5,48.76,0,0,0,0,0,0,0,0,0,23.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,0,7.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.9,0,0,0,1.31,1.52,0,0,0,0,0,0.32,0,"3273652"
"466",0,0,0,0,0.28,0.05,0,0,0,0,0,0,0,12.34,0,0,0,0,2.72,0,462.22,0,0,0,2.23,0,0.24,0,0,0,0,0,0,1.13,0,70.59,0,0,0,0,0,0,0.3,0.14,0,0,0,0,32.8,6.25,3770.39,73.48,0.07,0,0,23.7,19.33,0,1184.04,0,0,0,0,0,0,0,0,0,0,3.77,0,0,0,0.27,0.05,0.05,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0,435.88,4.88,0,180.66,2.94,27.6,123.22,16.7,29.83,1.35,0,0,0.07,666.06,0.33,0,0,0,0,0,0,0,0,0,1.35,0,0,0.24,0,0,56.9,0,3.33,0,0,0,0,0,6.96,0,0.21,0,13.18,0,0,0,1.17,0,75.47,0,0,0,32.78,0,0,0.82,0,0,0,0,0,0,0,2.05,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,610.94,0,0.83,1.38,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,26.9,0,0,0,0,70.46,0,0,0,0,0,289.4,0,0.07,86.95,0,2.8,0,0,0,0,0.28,0,0,0,154.17,0,0,0,0,0,0,0,0,1.5,0.03,1.44,0,0,0,0.54,0,0,0,0,0.49,0,8.94,0,0,0,0,0,0,0,0,0,0,0,0,0,405.47,9.2,433.98,461.54,299.11,0,0,0,0,0,0.04,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.23,0,0,0,267.42,0,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,24.66,0,0,0,0,0,0,0,"3277650"
