Overall,kegg_id,run
-2.3796113413235256,K00125,1
0,K00126,1
0,K00127,1
0,K08973,1
0,K14347,1
0,K08972,1
0.5005007512521915,K01525,1
0,K01524,1
0,K01523,1
0,K01521,1
0,K01520,1
0,K01529,1
0,K08977,1
0,K03969,1
-0.5077901260808122,K08929,1
0,K02388,1
0,K02389,1
0,K02386,1
0,K02387,1
-0.5077901260808123,K02385,1
0,K02380,1
0.058997682784216465,K02381,1
0,K13525,1
0,K13527,1
0,K13522,1
0,K13529,1
1.1102230246251565e-16,K03385,1
0,K03384,1
0,K03387,1
-1.001001502504383,K03386,1
0,K03381,1
0,K03380,1
0,K03382,1
-0.5005007512521914,K03389,1
-0.5005007512521915,K03388,1
0,K05356,1
-0.6313190122244283,K12344,1
0.03392386811701342,K12343,1
0,K12340,1
0.4246003006313007,K02430,1
0,K05351,1
0.5005007512521915,K11694,1
0,K11695,1
0,K11690,1
0,K05352,1
0,K11693,1
0.5005007512521915,K08928,1
0,K03433,1
0,K13832,1
-0.5005007512521915,K03432,1
0,K06606,1
0.1900009442611229,K06605,1
0,K03430,1
0,K06603,1
0,K06602,1
0,K06601,1
0,K06600,1
0,K05358,1
0,K06609,1
-0.23350909596302624,K06608,1
0,K03923,1
0,K11472,1
0,K11473,1
0,K11474,1
0,K11475,1
0,K11476,1
0,K11477,1
0,K00600,1
0,K00603,1
0,K03746,1
0,K00605,1
0,K00604,1
0,K00607,1
0,K00606,1
0,K00609,1
0,K03741,1
0,K03740,1
0,K03743,1
0,K03214,1
0.7405552024763659,K08078,1
0,K09650,1
0,K07803,1
0,K07800,1
0,K07806,1
0,K07807,1
0,K07804,1
0,K10257,1
0,K10255,1
0,K10254,1
0,K10253,1
0,K01958,1
0,K01959,1
-0.5005007512521914,K01956,1
0,K04127,1
0.5005007512521915,K01952,1
0,K01953,1
-1.001001502504383,K01950,1
0,K01951,1
0.5005007512521914,K07733,1
0,K07734,1
0,K07735,1
0,K07736,1
0,K07737,1
0,K07738,1
-0.4615966009471182,K07739,1
0,K02609,1
0,K03558,1
0,K03559,1
0,K03550,1
-0.5005007512521915,K03551,1
0,K03553,1
0,K03554,1
0,K03555,1
0.5005007512521915,K03556,1
0,K03557,1
0,K01778,1
0.5005007512521914,K01779,1
0,K01772,1
0,K01770,1
0.204923403036407,K01771,1
0,K01776,1
0,K01777,1
0,K01775,1
0,K08159,1
-0.45592526590625443,K14153,1
0,K14155,1
0,K08152,1
0,K08156,1
0.5836269884722429,K05297,1
0,K03734,1
0,K03735,1
0,K03736,1
0,K03737,1
0.5005007512521915,K03731,1
0,K03732,1
0,K03733,1
0,K03738,1
0,K03739,1
0,K08139,1
0,K06994,1
0,K12661,1
0,K08717,1
0,K08715,1
0,K08714,1
0,K08713,1
-0.9767555901143907,K11311,1
0,K11312,1
0,K00141,1
0,K00146,1
0,K00411,1
0,K00412,1
0,K00145,1
0,K00148,1
-0.36161855580592617,K08384,1
0.45372151622444423,K14091,1
0.1481393491811056,K14090,1
0,K02848,1
0,K01541,1
0,K04712,1
0,K01547,1
0,K01546,1
0,K01548,1
0,K04719,1
0,K02018,1
0,K02019,1
0,K02016,1
0,K02017,1
0,K02014,1
-0.5005007512521915,K02015,1
0,K02012,1
0.5005007512521915,K02013,1
0,K02010,1
0,K02011,1
-0.20798337945941114,K00313,1
0,K01608,1
0,K13815,1
0,K13816,1
-0.5005007512521914,K13819,1
-0.5005007512521915,K06222,1
0,K11418,1
0,K00622,1
0,K00620,1
-0.5005007512521915,K00627,1
0,K00626,1
0,K00625,1
0,K00624,1
-1.0010015025043828,K02805,1
0.5005007512521915,K02552,1
0,K02556,1
0,K02803,1
0,K02554,1
0,K07280,1
0,K07281,1
0.5005007512521914,K07282,1
0,K07283,1
1.0010015025043828,K07284,1
0,K07285,1
-1.1102230246251565e-16,K07286,1
0,K08217,1
0,K07288,1
0,K07289,1
0,K07535,1
-1.1102230246251565e-16,K07533,1
0,K07823,1
0,K08699,1
0,K00088,1
-0.12756180453206178,K00087,1
0,K00086,1
0,K00082,1
0,K10239,1
-0.5005007512521915,K10238,1
0,K10231,1
0,K10230,1
0,K10233,1
0,K10232,1
0,K10235,1
0,K10234,1
0,K10237,1
0,K10236,1
0,K01970,1
-1.1102230246251565e-16,K01971,1
0,K01972,1
0,K01974,1
0,K01975,1
0,K07751,1
0,K13786,1
0,K07442,1
0,K08352,1
0,K07115,1
0.5005007512521914,K07446,1
0,K07444,1
0,K07445,1
0,K00647,1
0,K07449,1
0,K00641,1
0,K00640,1
0.5005007512521915,K01283,1
0.5005007512521915,K01281,1
0,K01286,1
0,K01284,1
0,K02954,1
0,K02952,1
0,K02950,1
0,K00155,1
0,K02959,1
-0.8138324304209209,K00887,1
-0.5005007512521915,K00886,1
0.6063980862960953,K00885,1
0,K00884,1
0,K00883,1
0,K00882,1
-1.208735825792493,K00880,1
0,K00053,1
0,K14048,1
-0.39925760578693903,K01026,1
0,K01756,1
0,K01750,1
-1.2401003689043,K01023,1
0,K01752,1
0,K01753,1
0,K01758,1
0,K01759,1
0,K08173,1
0,K08172,1
0,K02483,1
0,K02482,1
0,K08177,1
0,K02486,1
0,K02488,1
0,K08178,1
-0.3412082544126061,K14138,1
-0.7084195423754346,K14136,1
-0.2518719670421972,K03532,1
0.41445564091336223,K03533,1
0,K03530,1
0,K03531,1
0,K03536,1
-1.0319884472691252,K03537,1
0,K03534,1
0,K03535,1
0,K02225,1
0,K02224,1
0,K02227,1
0.13375358709076207,K02226,1
0,K02221,1
0,K02229,1
0,K02228,1
0,K00441,1
0,K03288,1
0.16149357043239754,K03289,1
0,K03284,1
0,K03285,1
0,K03286,1
0,K03287,1
0,K03281,1
0,K03282,1
0,K12686,1
0,K12685,1
0,K11889,1
0,K08884,1
0,K11085,1
0,K11080,1
0,K11089,1
0,K08777,1
0,K06346,1
0.5005007512521914,K06347,1
-1.1102230246251565e-16,K09824,1
0,K09825,1
0,K09823,1
0,K09820,1
0,K06348,1
0.520505431304276,K11337,1
-1.0732134065360395,K11336,1
-0.474804692996035,K11335,1
-0.5005007512521915,K11334,1
0.7210744995473457,K11333,1
0,K11332,1
0.5005007512521914,K00169,1
0,K00164,1
0,K00166,1
1.1102230246251565e-16,K00167,1
0,K00161,1
0,K00162,1
0,K00163,1
0,K10680,1
0,K10681,1
0,K10682,1
0,K04083,1
-0.5005007512521915,K04082,1
0,K04081,1
0,K04080,1
0,K04087,1
0,K04086,1
0,K04085,1
0,K04084,1
0,K04088,1
0,K01569,1
0,K01563,1
0,K01561,1
0,K01560,1
0,K01567,1
1.2842578611883606,K01565,1
0,K01564,1
0,K02038,1
0,K02039,1
0,K02030,1
0,K02031,1
0,K02032,1
0,K02033,1
0,K02034,1
0,K02035,1
0,K02036,1
0,K02037,1
0.4760940368488161,K05556,1
0,K13655,1
0,K13652,1
-0.32661932520020026,K13653,1
-0.317501339972983,K13651,1
0,K02057,1
-0.5005007512521914,K05550,1
0.5005007512521914,K12308,1
0,K03073,1
0,K03072,1
0,K03071,1
0,K03070,1
0,K03077,1
0,K03076,1
0,K03075,1
0,K03074,1
0,K08965,1
0,K08967,1
-0.038736138181602486,K08961,1
0.5005007512521914,K08963,1
0,K06139,1
0,K06138,1
0,K06135,1
0,K06134,1
0,K06137,1
0,K06136,1
0,K06131,1
0,K06133,1
0,K06132,1
0,K02600,1
0,K07389,1
0,K04747,1
0,K01516,1
0,K09977,1
0,K07518,1
-0.12793760214068428,K07512,1
0,K07516,1
-0.0012710166565031988,K10212,1
-0.5005007512521914,K10747,1
-0.5005007512521915,K10217,1
-0.5005007512521915,K10219,1
0,K10218,1
0,K10748,1
-1.1102230246251565e-16,K01912,1
0,K01913,1
0,K01910,1
0,K01911,1
0,K01916,1
0,K01917,1
-0.5753044620391564,K01914,1
0,K01915,1
0,K01918,1
-0.5005007512521914,K01919,1
0,K07774,1
0,K07775,1
0,K07776,1
0.5364917252718401,K07777,1
-0.6831947792975506,K07770,1
0,K07771,1
0,K07773,1
-0.5005007512521914,K07778,1
0,K01193,1
0,K04343,1
0,K04691,1
0,K02931,1
0,K02933,1
0,K02935,1
0,K02939,1
-0.4871614785452386,K00207,1
0.5067580893507482,K00201,1
-0.05020629519532988,K00200,1
-1.5445407300194887,K00202,1
0.5005007512521915,K00208,1
0,K01000,1
0,K01002,1
0,K01003,1
0,K01004,1
0,K01005,1
0,K01006,1
1.1102230246251565e-16,K01007,1
0,K01008,1
0,K14441,1
0.015177383050940851,K14446,1
0,K14447,1
0,K14445,1
0,K08195,1
-0.5005007512521914,K08194,1
0,K14448,1
-0.7886058995786855,K08196,1
0,K08191,1
-0.32898074508396413,K00702,1
0,K03518,1
0,K03519,1
0,K10856,1
0,K03516,1
0,K03517,1
0,K02205,1
0,K02204,1
0.5005007512521915,K02203,1
0,K02200,1
0,K13714,1
0,K13461,1
0,K12510,1
0,K12511,1
0,K07183,1
0,K07182,1
0,K07181,1
0,K07180,1
0,K07186,1
0,K07185,1
0,K07184,1
0,K09800,1
0,K09801,1
0.5005007512521915,K09802,1
0,K09803,1
0,K09804,1
0,K09805,1
0,K09806,1
0,K09807,1
0,K09808,1
-0.013574947816751282,K09809,1
0,K10912,1
0,K10914,1
0,K11358,1
0,K11355,1
0,K11357,1
0.5005007512521915,K11356,1
0,K04069,1
-0.5005007512521915,K04068,1
0.5005007512521915,K04065,1
0,K04064,1
0,K04067,1
0,K04066,1
0.5005007512521915,K04061,1
-0.8900359361214982,K09716,1
0,K04063,1
0,K04062,1
-0.28648836807165623,K10006,1
0.5005007512521914,K10007,1
0,K10004,1
1.1102230246251565e-16,K10005,1
0,K10002,1
0,K10003,1
0,K10000,1
-0.5005007512521915,K10001,1
-0.5005007512521914,K10008,1
0,K10009,1
0,K02491,1
0,K14581,1
0,K13678,1
0,K11633,1
0,K13671,1
0,K13582,1
0,K13583,1
0,K13580,1
0,K13581,1
0,K13587,1
0,K13584,1
0,K13588,1
0,K13589,1
0,K02052,1
0,K02053,1
0,K02050,1
0,K02051,1
0,K02056,1
-0.5005007512521914,K02054,1
0,K02055,1
0,K02058,1
0,K02059,1
0,K05559,1
0,K03897,1
0,K03896,1
0,K03891,1
0,K03890,1
0,K03893,1
0,K03892,1
0,K02423,1
0,K05341,1
0,K12989,1
0,K12988,1
0,K02420,1
0,K12980,1
0,K12982,1
0,K12984,1
0.5005007512521914,K02426,1
0,K03098,1
-0.5005007512521915,K13853,1
0,K03095,1
0,K05344,1
0,K03091,1
0,K03090,1
0.8556557768483048,K03093,1
0,K03092,1
0,K06113,1
0,K02429,1
0,K06118,1
0,K11632,1
0,K11630,1
0,K11631,1
0,K11637,1
0,K11638,1
0,K07570,1
0,K07571,1
0,K07576,1
0.5005007512521914,K07577,1
-0.5005007512521915,K07574,1
1.1102230246251565e-16,K11189,1
-0.5005007512521915,K11184,1
0,K11180,1
-0.5005007512521914,K11181,1
0.5005007512521915,K11183,1
0,K10764,1
0,K10763,1
0,K01938,1
0,K01939,1
0,K01934,1
0,K01935,1
0,K01937,1
0,K01932,1
0,K01933,1
0,K07798,1
0,K07799,1
0.16407710034466189,K07796,1
0,K07794,1
0,K07795,1
-0.7082559692427823,K07792,1
0,K07793,1
1.1102230246251565e-16,K07791,1
0,K06379,1
-0.8187026699501321,K00968,1
0.5005007512521914,K06378,1
0,K06377,1
0,K06375,1
0,K09814,1
-1.1102230246251565e-16,K09813,1
0,K06371,1
0,K06370,1
0,K01249,1
-1.1102230246251565e-16,K01246,1
0,K01247,1
0,K01243,1
0,K01241,1
0,K02919,1
0,K02913,1
0,K02911,1
0,K02916,1
0,K02914,1
0,K00228,1
0,K00226,1
0,K00224,1
-0.6360338821413755,K00221,1
0,K00220,1
0,K01798,1
0,K01799,1
0,K01069,1
-0.13639364986547695,K01062,1
0,K01791,1
0,K01792,1
-0.5005007512521915,K01061,1
0,K01066,1
0,K01067,1
0,K01796,1
0,K01797,1
0,K05499,1
0,K03793,1
0,K03790,1
0,K03791,1
0.26328259036432633,K03796,1
0,K03797,1
0,K03794,1
0,K03795,1
0,K03798,1
0,K03799,1
0,K12538,1
1.2089924784558943,K12539,1
0,K12536,1
0,K12537,1
0.5005007512521914,K09790,1
-0.5005007512521915,K09791,1
0,K09792,1
-0.5005007512521915,K09793,1
0,K09794,1
0,K09795,1
0,K09796,1
0,K09797,1
-0.5005007512521915,K09798,1
0,K09799,1
-0.10884911730071772,K10977,1
0,K10974,1
0,K10975,1
0,K10979,1
0,K06308,1
0,K00315,1
0,K09862,1
0,K06303,1
0,K09860,1
0.5005007512521914,K09861,1
0,K06306,1
0,K06307,1
0,K06305,1
0.5005007512521915,K04047,1
0,K04046,1
-0.7450098053855134,K04045,1
0,K04044,1
0,K04043,1
0,K04042,1
-1.0010015025043828,K04041,1
0,K04040,1
0,K02700,1
0.5005007512521914,K02707,1
0,K02704,1
-0.5005007512521914,K02705,1
0.5005007512521915,K10020,1
0,K10021,1
0,K10022,1
0,K10023,1
0,K10024,1
0,K10025,1
0,K10026,1
0,K10027,1
0,K05794,1
-0.2409477918956697,K05795,1
0,K05796,1
0,K05790,1
0.9830686987998751,K05791,1
0.1594630938056456,K05792,1
0.3565596177851175,K05793,1
0,K05799,1
0,K01474,1
0,K01477,1
0,K01476,1
-0.5005007512521915,K01471,1
-0.5005007512521915,K01470,1
0,K01473,1
0,K01479,1
0,K01478,1
0,K05570,1
0,K05571,1
0,K05572,1
0,K05573,1
0,K02078,1
0,K05576,1
0,K02074,1
0,K02075,1
-0.20556730490669595,K02076,1
0,K02077,1
0,K02071,1
0,K02072,1
0,K02073,1
0,K03309,1
0,K03308,1
0.5005007512521915,K03305,1
0,K03304,1
0,K03307,1
0,K03306,1
-0.07965747062918083,K03301,1
0,K03300,1
0,K03303,1
0,K03302,1
0,K06173,1
0,K06175,1
0,K06177,1
0,K06176,1
0,K06179,1
0,K07680,1
0,K03867,1
0,K12053,1
0,K11618,1
0,K11619,1
0,K11614,1
0,K11615,1
0,K11616,1
0,K11617,1
0,K11960,1
0,K11961,1
0,K02836,1
0,K10565,1
0,K10564,1
0,K02837,1
0.9550931311497068,K10561,1
0,K10560,1
0,K10563,1
0.5005007512521915,K10562,1
0,K02838,1
0,K06858,1
0,K02839,1
0.2064489474529806,K06859,1
-0.2528269902431481,K12700,1
0,K07559,1
0,K07228,1
0,K07229,1
0.5005007512521914,K07226,1
0,K07224,1
0,K07225,1
0,K07222,1
0,K07223,1
0,K07220,1
0,K07221,1
0.26377942199624715,K10709,1
0,K08651,1
-0.20621672141304748,K08659,1
0,K05982,1
0,K07451,1
0,K07453,1
0,K07452,1
0.724152283782602,K07455,1
0.5005007512521915,K07454,1
0,K09707,1
0,K07457,1
0,K09706,1
0,K07104,1
0,K00029,1
0,K00028,1
0,K00799,1
0,K00798,1
-1.0010015025043828,K00797,1
0,K00024,1
0,K00795,1
0,K00020,1
0,K00023,1
0,K09017,1
0,K01269,1
0.5005007512521915,K09015,1
0,K09014,1
0,K09013,1
0.5005007512521915,K09011,1
0,K01261,1
0,K01262,1
0,K01263,1
0,K01264,1
0,K01265,1
0,K01266,1
-0.6813465460626269,K09018,1
0,K08227,1
0,K08226,1
0,K08225,1
0,K08224,1
0,K08223,1
1.1102230246251565e-16,K08222,1
0,K08221,1
0,K00249,1
0,K01790,1
0,K00241,1
0,K00240,1
1.0010015025043828,K00243,1
0,K00242,1
0,K00245,1
0.15491206479830932,K00244,1
0,K00247,1
0,K00246,1
0.5005007512521915,K01795,1
0,K06983,1
0,K02799,1
0,K02798,1
0,K02791,1
1.1102230246251565e-16,K02790,1
0,K02793,1
0,K02795,1
0,K02794,1
0,K02796,1
0.5005007512521914,K04564,1
0,K04565,1
0,K04566,1
0.5005007512521914,K04567,1
0,K01040,1
0,K01041,1
0,K04562,1
0,K04568,1
0,K02535,1
0,K02242,1
-0.5005007512521914,K02536,1
0,K02531,1
0,K02246,1
0,K02533,1
-0.5005007512521915,K02532,1
0,K02248,1
0,K02538,1
-0.5005007512521915,K13421,1
0,K01013,1
0,K03110,1
1.1102230246251565e-16,K03111,1
0,K03112,1
0,K03113,1
0,K03116,1
0,K03117,1
0,K03118,1
0.5005007512521915,K03119,1
0,K12552,1
0,K12553,1
0,K12551,1
0,K12556,1
0,K12554,1
-0.5005007512521914,K12555,1
-0.5005007512521915,K06892,1
0,K06893,1
0,K06890,1
0,K06891,1
0,K06896,1
0,K06897,1
0,K06894,1
0,K06895,1
0,K10954,1
0,K06899,1
0,K06328,1
0,K06329,1
1.1102230246251565e-16,K11392,1
0,K00499,1
0,K00494,1
0,K00495,1
0,K00496,1
0,K00491,1
-0.5005007512521915,K00492,1
0,K00493,1
0,K01467,1
0,K13593,1
0.5005007512521915,K13592,1
0.04406931295450145,K04021,1
-1.4089769850173535,K04020,1
-1.093560977153841,K04023,1
0.5005007512521914,K04024,1
0.206101214949866,K04027,1
0,K04026,1
-1.1077334606987668,K04029,1
0,K04028,1
0,K07055,1
0,K07054,1
0,K07056,1
0.5005007512521914,K07051,1
0,K07050,1
0,K07053,1
0,K07052,1
0,K07059,1
0.5005007512521915,K07058,1
0,K10040,1
0,K10041,1
-1.3297905339302771,K04794,1
0,K13638,1
-0.5005007512521915,K13639,1
0,K13634,1
0.5005007512521914,K13635,1
-0.44773566926305103,K13636,1
0,K13637,1
0,K13633,1
-0.2066949872631496,K02042,1
0,K05778,1
0,K05779,1
0,K05776,1
0,K05541,1
0,K05774,1
0,K05775,1
0,K05772,1
0,K05773,1
0,K05540,1
-0.5005007512521914,K01459,1
0,K01458,1
0,K01457,1
0,K01455,1
0,K01454,1
0,K01453,1
-0.5005007512521914,K01452,1
0,K01451,1
0,K05518,1
0,K08070,1
0,K05516,1
0,K08077,1
-0.5005007512521915,K05515,1
0,K12945,1
-0.5005007512521915,K12941,1
-0.2507169025793704,K12940,1
0,K12942,1
0,K14727,1
0,K00108,1
0.20993648302349616,K13890,1
-1.2012153687147724,K13891,1
0.5005007512521915,K13892,1
0,K13893,1
0,K13894,1
0,K13895,1
0,K13896,1
0,K06159,1
0,K06158,1
0,K06153,1
0,K06152,1
0,K06151,1
0,K06156,1
0,K06155,1
0,K03327,1
0.2067969526606418,K03326,1
0,K03325,1
0,K03324,1
0,K03322,1
0,K03321,1
0,K03320,1
0,K03328,1
-0.5005007512521914,K01505,1
0,K04756,1
0,K11940,1
0,K11941,1
0,K11942,1
0,K01507,1
0,K01506,1
0,K01501,1
-0.5005007512521915,K01500,1
0,K01503,1
0,K06714,1
0,K04750,1
0,K11526,1
0,K10810,1
0,K11522,1
0,K11523,1
0.5005007512521914,K08676,1
0,K08677,1
0,K08679,1
0,K11521,1
0,K10547,1
0,K10546,1
0,K10545,1
0,K10544,1
0,K10543,1
-0.8246024919756307,K10542,1
0.2632195678350042,K10541,1
-0.14038495616065638,K10540,1
-0.38233127546755,K10549,1
0.5005007512521915,K10548,1
0,K00005,1
0,K00003,1
0,K00002,1
-0.5005007512521915,K00001,1
0,K01186,1
0,K00009,1
0,K00008,1
0.5005007512521915,K10725,1
0,K00263,1
-0.7085252515814197,K00262,1
0,K00261,1
0,K00260,1
0,K00266,1
0,K00265,1
-0.4068192349056805,K01200,1
0,K01201,1
0,K01206,1
-1.001001502504383,K01207,1
-1.1117909607274163,K01205,1
0,K01208,1
0,K01209,1
-0.5005007512521915,K06167,1
0,K00917,1
0,K00912,1
0,K00919,1
0,K02519,1
0,K02518,1
0,K02517,1
0,K02510,1
0,K03179,1
0.6114694094948928,K03170,1
0,K03177,1
0,K12574,1
0,K12573,1
0,K08296,1
1.4744758883605773,K08297,1
0,K08295,1
0,K02634,1
0,K02635,1
0,K07693,1
0,K07692,1
0,K07691,1
0,K07690,1
0,K07697,1
0,K07696,1
-0.5005007512521915,K07694,1
0.2728873797465376,K07699,1
0.08858839457297651,K07079,1
0,K07078,1
0,K07077,1
1.001001502504383,K07076,1
0,K07075,1
0,K07074,1
-0.5005007512521915,K07071,1
0,K07070,1
0,K14584,1
0,K09190,1
3.511317884933272,K08589,1
0,K01439,1
0,K01438,1
0,K01431,1
0,K01430,1
0,K01433,1
0,K01434,1
0,K01437,1
0,K01436,1
0,K05539,1
0,K14520,1
0,K12963,1
0,K12962,1
0,K12961,1
-1.1102230246251565e-16,K12960,1
0,K14749,1
0,K14748,1
0,K14742,1
0,K02167,1
0,K02164,1
1.208120473708379,K02160,1
-1.1102230246251565e-16,K02168,1
0,K02169,1
-1.206667582606793,K03340,1
0,K03343,1
0,K03342,1
0,K03346,1
0,K12291,1
0,K12293,1
0.5005007512521915,K12292,1
0.5005007512521914,K12295,1
0,K12294,1
0,K12297,1
0,K12368,1
0,K11923,1
0,K11921,1
0,K11926,1
0,K11927,1
-0.3194301480106151,K11924,1
0,K11925,1
0,K11928,1
0,K07262,1
0,K07263,1
0,K07260,1
0,K07261,1
0.5005007512521915,K07266,1
0,K07267,1
0,K07264,1
0,K07265,1
-0.4581733565949248,K07268,1
0,K07269,1
-0.5005007512521915,K01155,1
0,K04478,1
0,K14952,1
0,K07486,1
0,K07487,1
0,K07484,1
0,K07485,1
0,K07482,1
0,K07483,1
0,K07480,1
0,K07481,1
0,K07488,1
0,K11210,1
0,K11211,1
0,K11212,1
0.05210422138308368,K11214,1
0,K11216,1
0.5005007512521914,K06300,1
0,K00060,1
0,K06301,1
0,K00065,1
0,K00064,1
0,K00067,1
0,K00066,1
0.687547084546617,K00068,1
0,K06304,1
0,K08261,1
2.152572535407412,K08260,1
0,K00285,1
0,K00284,1
0,K00287,1
0,K00286,1
0,K00281,1
0,K00283,1
0,K00282,1
0,K14198,1
-1.1102230246251565e-16,K14199,1
0,K14194,1
0,K14195,1
0,K14196,1
0,K14197,1
0,K14192,1
0,K14193,1
0,K01880,1
0,K01881,1
-0.5005007512521915,K01883,1
0,K01885,1
0,K01887,1
0.056067232595406746,K01224,1
0,K01889,1
0.5005007512521915,K01226,1
0,K01227,1
-1.368096993549531,K01220,1
-0.24013164508834584,K01222,1
-0.5005007512521915,K01223,1
0,K02759,1
0,K02755,1
0,K02757,1
0,K02756,1
-0.5005007512521915,K14998,1
0,K02750,1
0,K02753,1
0,K02752,1
0,K00939,1
0,K00938,1
0,K00937,1
0,K00936,1
0,K00935,1
0.5005007512521915,K00934,1
0,K00931,1
0,K00930,1
0,K01089,1
0,K01081,1
0,K01082,1
0,K01083,1
0.8511103553184718,K01085,1
-0.5005007512521914,K01087,1
1.1102230246251565e-16,K02571,1
0,K02570,1
0,K02573,1
0,K02572,1
0,K02575,1
1.001001502504383,K02574,1
0,K03488,1
1.1692351878701754,K03489,1
-1.001001502504383,K03483,1
1.001001502504383,K03480,1
-1.001001502504383,K03481,1
0,K03486,1
0,K03487,1
-0.5005007512521915,K03484,1
0,K02287,1
0,K02286,1
0,K02285,1
0,K02284,1
0,K02283,1
0,K02282,1
0,K02281,1
0,K02280,1
0,K02289,1
0,K02288,1
0,K03624,1
0,K03625,1
0,K03151,1
-0.5005007512521915,K03620,1
0,K03153,1
0,K03628,1
0,K03629,1
0,K09888,1
-0.5005007512521914,K09889,1
0,K09880,1
0,K09882,1
0,K09883,1
0.5005007512521914,K07679,1
0,K07678,1
0,K11021,1
0,K07675,1
0,K07674,1
0,K07676,1
0,K07670,1
0,K07673,1
0,K12048,1
0,K07019,1
0,K07018,1
0,K07011,1
0,K07010,1
0,K07013,1
1.0010015025043828,K07012,1
0,K07015,1
0,K07014,1
0,K07017,1
0,K07016,1
0,K08372,1
0.3212116750353665,K05884,1
0,K05885,1
0,K05886,1
0.7066951105943304,K05887,1
-1.1102230246251565e-16,K05881,1
0,K05882,1
0,K08902,1
0,K05739,1
0,K05889,1
0,K08903,1
0,K00547,1
0,K00544,1
0,K00540,1
0,K00548,1
0,K00549,1
0.5005007512521915,K01412,1
0,K01147,1
0,K01417,1
0,K00038,1
0,K01142,1
0,K01419,1
0,K00788,1
0,K00789,1
0,K14762,1
0,K14761,1
0,K06195,1
-0.5005007512521915,K03819,1
1.001001502504383,K03818,1
0,K03814,1
0.5005007512521914,K03817,1
0,K03816,1
0,K03811,1
0,K03810,1
-1.0228766639311793,K03813,1
0,K11908,1
0,K11909,1
0,K11904,1
0,K11905,1
0,K11906,1
1.001001502504383,K11907,1
0,K11900,1
0,K11901,1
0.5005007512521914,K11902,1
0,K11903,1
-0.9469188331979029,K10986,1
0,K13238,1
0,K13797,1
0,K07248,1
0,K13796,1
0,K07245,1
0,K07246,1
0,K07240,1
0,K07241,1
0,K07242,1
0,K07243,1
0,K02821,1
0,K09945,1
0,K09944,1
0,K09947,1
0,K09946,1
0,K09941,1
0,K09940,1
0,K09943,1
0,K09942,1
0,K09949,1
0,K09948,1
0,K10851,1
0,K10850,1
0,K03666,1
0,K03667,1
0,K03196,1
-0.5005007512521914,K03665,1
0,K06012,1
0.5005007512521914,K00048,1
0,K10857,1
0,K09773,1
-0.5672096592401996,K00043,1
0,K00042,1
0,K00041,1
0,K00040,1
0,K00046,1
0,K00044,1
0,K06011,1
0,K09012,1
-0.5005007512521915,K06016,1
0,K06014,1
0,K06015,1
-0.5005007512521915,K06019,1
0,K01075,1
1.001001502504383,K06444,1
-0.01643991650342801,K14977,1
0,K14974,1
0,K00958,1
0,K00951,1
0,K00950,1
1.1102230246251565e-16,K00952,1
0,K00955,1
0,K00954,1
0,K00957,1
0,K00956,1
-0.5005007512521915,K00590,1
0,K02777,1
-1.1102230246251565e-16,K02775,1
0,K02774,1
0,K02773,1
0.41776679157564633,K02771,1
0,K02770,1
1.001001502504383,K02779,1
0,K02778,1
0,K01607,1
0,K01602,1
0,K01601,1
0,K03750,1
0,K01609,1
0,K02553,1
0,K02804,1
0,K02551,1
0,K02806,1
-0.5005007512521915,K02557,1
0,K02800,1
0.5005007512521915,K05275,1
-0.5005007512521915,K02802,1
0,K13300,1
0,K02558,1
0,K02809,1
0,K02808,1
0,K03600,1
0,K03601,1
0,K03602,1
0,K03603,1
-0.08806197701345586,K03604,1
0,K03605,1
0,K03606,1
0,K03607,1
0,K03608,1
0,K03609,1
0,K06078,1
0.207979600498714,K06079,1
0,K09710,1
-0.4935558313791721,K09711,1
0,K09712,1
0,K06073,1
0,K06074,1
-1.1102230246251565e-16,K06075,1
0,K06076,1
0,K06077,1
0.5005007512521915,K06382,1
0.17094973341657665,K06383,1
0,K06380,1
0,K06381,1
-0.5005007512521914,K06386,1
-1.001001502504383,K06387,1
0,K06384,1
0.5005007512521914,K06385,1
0,K07657,1
0,K07654,1
0.5005007512521914,K07653,1
0,K07652,1
0,K07651,1
0.002202630170882569,K07650,1
0,K07659,1
0,K07658,1
-0.5005007512521914,K11041,1
0,K11040,1
0,K11043,1
0,K11042,1
-0.912384862385293,K11046,1
-0.4542527149566233,K11049,1
0,K07387,1
0,K07386,1
-0.5005007512521914,K06926,1
-0.5005007512521915,K06927,1
-1.001001502504383,K06925,1
0,K06922,1
0,K06923,1
0,K06920,1
-0.43328221319662824,K06921,1
-0.5407299047835256,K06928,1
0.5497146316498811,K06929,1
0,K07033,1
0,K07032,1
0,K07031,1
0,K07030,1
0,K07037,1
-0.5005007512521915,K07035,1
0,K07034,1
0,K07039,1
-0.5005007512521915,K07038,1
0,K00384,1
0.11087802224242765,K00385,1
0,K00387,1
0,K00380,1
0,K00381,1
0,K00382,1
0,K00383,1
0,K00389,1
0.5005007512521915,K09158,1
0,K09159,1
-0.5005007512521915,K09157,1
1.1367204285361152,K09154,1
-0.1878998151928719,K09155,1
0.5005007512521914,K09153,1
0,K09151,1
-1.1102230246251565e-16,K05970,1
0,K05714,1
0.5005007512521915,K05715,1
1.001001502504383,K05710,1
0,K05711,1
0,K05712,1
0,K05713,1
0,K00560,1
0,K00561,1
0,K00563,1
0,K00564,1
0,K00566,1
