"mtry","train_auc","Sens","Spec","ROCSD","SensSD","SpecSD","test_auc","run"
31,0.714117935635793,0.268125,0.956620879120879,0.115980996737615,0.156183415717532,0.0578538597794591,0.624183006535948,"run_41"
31,0.751097184065934,0.294732142857143,0.957197802197802,0.112870075258317,0.160259961447181,0.0558938186616824,0.59640522875817,"run_42"
31,0.695765551412873,0.267678571428571,0.96271978021978,0.122825736181942,0.166872618708948,0.0605483423578484,0.583333333333333,"run_43"
31,0.71809703689168,0.251339285714286,0.964038461538462,0.134178405180699,0.150812008164076,0.0469944845258904,0.665032679738562,"run_44"
31,0.708458104395604,0.228035714285714,0.957884615384615,0.122269978274859,0.140956828696406,0.0509726345114059,0.666666666666667,"run_45"
31,0.68729101255887,0.205803571428571,0.969450549450549,0.123476429971503,0.140743260788533,0.0421362489845035,0.707516339869281,"run_46"
31,0.734794691915228,0.270357142857143,0.951510989010989,0.111291176633138,0.15203007018949,0.0589244208457989,0.611111111111111,"run_47"
31,0.719348999215071,0.251517857142857,0.957252747252747,0.118006813386533,0.140239586105803,0.0565564150906832,0.666666666666667,"run_48"
31,0.73349465266876,0.275267857142857,0.960274725274725,0.110258948890385,0.148546066735786,0.0515510060475749,0.581699346405229,"run_49"
31,0.730419446624804,0.273571428571429,0.964203296703297,0.11726590595575,0.134987854450479,0.0501979869973492,0.622549019607843,"run_50"
31,0.712622399921507,0.278303571428571,0.961126373626374,0.115169608134794,0.151123428441915,0.054495753947244,0.53921568627451,"run_51"
31,0.729115973312402,0.298571428571429,0.966593406593407,0.110888913268681,0.167075780651658,0.0453134064535324,0.53921568627451,"run_52"
31,0.729700009811617,0.279553571428571,0.965741758241758,0.117769165427982,0.159443985659923,0.0492337221800618,0.581699346405229,"run_53"
31,0.713409782182104,0.259910714285714,0.96228021978022,0.110196594917611,0.150724431525011,0.0510927328792238,0.665032679738562,"run_54"
31,0.713734546703297,0.234196428571429,0.964423076923077,0.109193629047982,0.145162411165293,0.0513718508497412,0.722222222222222,"run_55"
31,0.724477531397174,0.269107142857143,0.965412087912088,0.108701204728345,0.143444927716032,0.053780799666982,0.594771241830065,"run_56"
31,0.735751324568289,0.286160714285714,0.95228021978022,0.125972074737545,0.157683977248334,0.0513205593358933,0.609477124183007,"run_57"
31,0.726253679356358,0.279464285714286,0.946565934065934,0.119190972851488,0.140729740133255,0.0606236122001643,0.638888888888889,"run_58"
31,0.678138245682888,0.195892857142857,0.95967032967033,0.128289760705421,0.130253292327045,0.0557330430475644,0.694444444444444,"run_59"
31,0.726366267660911,0.276517857142857,0.966730769230769,0.116816335970993,0.151342756595249,0.0535671204396999,0.59640522875817,"run_60"
31,0.730800627943485,0.244553571428571,0.968791208791209,0.109495235515487,0.140107208711142,0.0486440637988265,0.665032679738562,"run_61"
31,0.708504709576138,0.249732142857143,0.965934065934066,0.124385011812196,0.153241953410273,0.0502946710940095,0.609477124183007,"run_62"
31,0.730957613814757,0.269107142857143,0.969478021978022,0.113123431300808,0.158778422260878,0.0457940899477869,0.555555555555556,"run_63"
31,0.685178326138148,0.244107142857143,0.944230769230769,0.12179916267474,0.142296436420119,0.0640615953164989,0.651960784313726,"run_64"
31,0.717155366954474,0.283303571428571,0.969505494505495,0.122287712712686,0.156626008963805,0.0496167007634121,0.594771241830065,"run_65"
31,0.717504169937206,0.254642857142857,0.966428571428571,0.108635757062756,0.146929570325504,0.0473738538737587,0.624183006535948,"run_66"
31,0.727905465070644,0.280535714285714,0.954752747252747,0.111864939132208,0.145695840611495,0.0584942838988191,0.611111111111111,"run_67"
509,0.751308869701727,0.433660714285714,0.888846153846154,0.107194389484814,0.177494757592797,0.0915134790063446,0.580065359477124,"run_68"
31,0.709847184065934,0.262232142857143,0.957087912087912,0.116966080986032,0.147943998222609,0.0568646671015927,0.566993464052288,"run_69"
31,0.732060684850863,0.251428571428571,0.953076923076923,0.113722193934987,0.141248117380451,0.0549749766668649,0.638888888888889,"run_70"
509,0.748405366954474,0.368303571428571,0.913571428571429,0.107851442912386,0.172430644414253,0.0803922366192525,0.650326797385621,"run_71"
31,0.720375294348509,0.262232142857143,0.953956043956044,0.103751035803639,0.142549218345121,0.0569371064860257,0.611111111111111,"run_72"
31,0.724545967425432,0.245357142857143,0.968104395604396,0.115712409390758,0.148091904516641,0.0434970286991015,0.651960784313726,"run_73"
31,0.701737392072214,0.253482142857143,0.96032967032967,0.113010180790308,0.140318632845822,0.0513429687435647,0.581699346405229,"run_74"
31,0.724751766091052,0.273214285714286,0.955549450549451,0.112662500827246,0.146544742319145,0.0550448869409405,0.59640522875817,"run_75"
31,0.730355916405024,0.2875,0.965302197802198,0.109417772043354,0.1503870676825,0.0505941404274152,0.581699346405229,"run_76"
31,0.715940198194662,0.270178571428571,0.949587912087912,0.120911382771603,0.153897569344245,0.0581234269802489,0.624183006535948,"run_77"
31,0.726548273155416,0.274642857142857,0.95739010989011,0.108248922672096,0.151009745332261,0.0490562862650849,0.611111111111111,"run_78"
31,0.723212568681319,0.267857142857143,0.958846153846154,0.108757943912045,0.144939507289262,0.0560385690149587,0.566993464052288,"run_79"
31,0.714120633830455,0.258035714285714,0.967005494505495,0.117770471034187,0.157198625325821,0.0464512710889726,0.59640522875817,"run_80"
31,0.75013907967033,0.303214285714286,0.95717032967033,0.105093629383539,0.16120667174874,0.0568377354331051,0.568627450980392,"run_81"
31,0.748157868916797,0.270982142857143,0.968956043956044,0.107712115563461,0.148784919597935,0.0477087859445601,0.609477124183007,"run_82"
31,0.732083006279435,0.294285714285714,0.96489010989011,0.115468364688524,0.163270922436986,0.0513064052623995,0.555555555555556,"run_83"
31,0.77530489599686,0.303392857142857,0.956538461538462,0.0987918994766663,0.146795912211708,0.0552512040699293,0.524509803921569,"run_84"
31,0.727754366169545,0.2625,0.959340659340659,0.107381152604954,0.137623998963698,0.0560521303451505,0.666666666666667,"run_85"
31,0.693208398744113,0.243571428571429,0.958791208791209,0.130037190306565,0.136196577573725,0.0550553864917957,0.638888888888889,"run_86"
31,0.719694858712716,0.27375,0.961593406593407,0.120186325711208,0.140972743023107,0.0488222210392262,0.566993464052288,"run_87"
31,0.703335704474097,0.22,0.970961538461538,0.126911361413327,0.14481518852243,0.0448964019240715,0.638888888888889,"run_88"
31,0.707083742150706,0.230982142857143,0.949423076923077,0.121152005979297,0.141969125080618,0.0631686175954197,0.638888888888889,"run_89"
509,0.693261381475667,0.402678571428571,0.902142857142857,0.131554258484714,0.17172583926239,0.0769967815840689,0.622549019607843,"run_90"
31,0.732971448194663,0.261785714285714,0.952445054945055,0.113646450363482,0.145121148276746,0.0533611151541647,0.609477124183007,"run_91"
31,0.739920035321821,0.306875,0.962802197802198,0.12281569861145,0.166642839949856,0.0488710437693886,0.59640522875817,"run_92"
31,0.734804012951334,0.258303571428571,0.957747252747253,0.118953902315393,0.143895159861569,0.0569925801064492,0.611111111111111,"run_93"
31,0.716507309654631,0.243392857142857,0.962252747252747,0.117476517880555,0.150390370748889,0.0506083288350343,0.624183006535948,"run_94"
31,0.738138490973312,0.287767857142857,0.959148351648352,0.111204300714448,0.153489576301878,0.0519084039898973,0.607843137254902,"run_95"
31,0.727154876373626,0.286875,0.950192307692308,0.113715839027127,0.158582187238099,0.0567703804288057,0.555555555555556,"run_96"
31,0.713041601255887,0.261964285714286,0.946126373626374,0.114505021133471,0.143172099864006,0.0585894407989714,0.651960784313726,"run_97"
31,0.736108958006279,0.270089285714286,0.95239010989011,0.104887215388347,0.150130458728353,0.0574694213302803,0.638888888888889,"run_98"
509,0.726961096938776,0.349107142857143,0.923076923076923,0.111660176481632,0.168218840958711,0.0856056860968911,0.720588235294118,"run_99"
31,0.71791282378336,0.271339285714286,0.945164835164835,0.119656284535865,0.151826063004159,0.0640312997103284,0.694444444444444,"run_100"
