"Variable","median_mda","iqr25","iqr75","Genus"
"Otu00692",0.122280859123526,0.0874520593326009,0.16025965913068,"Erysipelotrichaceae"
"Otu00416",0.121693404071693,0.0849514852570378,0.157450852047943,"Ruminococcaceae"
"Otu00706",0.121070363135008,0.0919945324088154,0.151081629235779,"Clostridiales"
"Otu00271",0.12065535837732,0.0934527082039779,0.153599478312042,"Coprobacillus"
"Otu00812",0.120073649579859,0.0845361775306027,0.146962441260352,"Lachnospiraceae"
"Otu00503",0.119306691222052,0.0932233503770076,0.151151009812376,"Clostridium_IV"
"Otu00797",0.118964751355919,0.0855213262380616,0.161268749637941,"Corynebacterium"
"Otu00597",0.118953967181331,0.0861582824005611,0.151108290492514,"Oscillibacter"
"Otu00728",0.115891538279877,0.0908644211033066,0.15486853047841,"Clostridium_IV"
"Otu00435",0.115520994600148,0.0768115507342882,0.176783863557841,"Ruminococcaceae"
"Otu00061",0.115480635344171,0.077534454395485,0.142722235392068,"Faecalibacterium"
"Otu01019",0.114805777667108,0.081255298524918,0.146429357095974,"Clostridiales"
"Otu00585",0.114453190548718,0.0696689833055394,0.158817727764924,"Lachnospiraceae"
"Otu00606",0.112715329133494,0.0822838450459554,0.151407400483398,"Oxalobacteraceae"
"Otu00756",0.111340559581296,0.0741895610825831,0.1407591305254,"Bacteria"
"Otu00486",0.111082212040154,0.075648807141909,0.137054126091822,"Clostridium_XlVb"
"Otu00349",0.110280005492498,0.0789127392038876,0.15903803524727,"Pseudoflavonifractor"
"Otu01090",0.110242688106775,0.0885263197260023,0.140939504152523,"Alistipes"
"Otu00758",0.110013980680438,0.0687045990498438,0.14783254940648,"Anaerofustis"
"Otu00507",0.109919415261253,0.0943576180331735,0.13488272724234,"Acidaminococcaceae"
"Otu00222",0.109714672925222,0.0867341676618474,0.133883817497991,"Roseburia"
"Otu00334",0.109648109416146,0.069432246485901,0.148319522631047,"Clostridiales"
"Otu00746",0.109534446809776,0.0747588032728126,0.15210560332749,"Ruminococcaceae"
"Otu00406",0.108759210485281,0.076355664847674,0.13220100597537,"Porphyromonadaceae"
"Otu00410",0.108723026837016,0.0718204526832826,0.155555372424628,"Ruminococcus2"
"Otu00617",0.108705578013093,0.0868791724607405,0.133130848766678,"Ruminococcaceae"
"Otu00171",0.108593380047832,0.0851321288447676,0.136181932696685,"Ruminococcus"
"Otu01028",0.108578581338725,0.0776522706621292,0.136751760846455,"Clostridiales"
"Otu01007",0.108509799635935,0.0639352093801707,0.139086131635742,"Bacteria"
"Otu00741",0.108289877036162,0.0645992402773646,0.140990191102807,"Blautia"
"Otu00659",0.108176460263439,0.0665870189403295,0.142941155428144,"Firmicutes"
"Otu00799",0.10817414907035,0.08463894770985,0.144334687868885,"Clostridiales"
"Otu00852",0.106454698998644,0.0805270940786642,0.136969313057392,"Firmicutes"
"Otu00544",0.105564133508562,0.0793921065009176,0.138315819081838,"Ruminococcaceae"
"Otu00482",0.104496795673694,0.0791166538849406,0.138098722409223,"Lachnospiraceae"
"Otu00811",0.104486810425674,0.0571667236782681,0.1449924658116,"Clostridiales"
"Otu00704",0.103866077553137,0.0849226533424798,0.154067176040113,"Ruminococcaceae"
"Otu00586",0.103002114711108,0.0729896824059006,0.139787405028445,"Lachnospiraceae"
"Otu00440",0.102674521708718,0.0593409124722532,0.128539504716117,"Erysipelotrichaceae"
"Otu00136",0.102585923358196,0.0710974620883811,0.13299128231704,"Alistipes"
"Otu00194",0.102461423802273,0.0721920850876965,0.128682245214604,"Porphyromonadaceae"
"Otu00557",0.102453765863282,0.0761005952030732,0.139055625347571,"Lactonifactor"
"Otu00237",0.101440304673763,0.0797584262096395,0.124028128489576,"Clostridiales"
"Otu00662",0.101342310396513,0.0721852759046398,0.134016042107931,"Rothia"
"Otu00627",0.101094663413005,0.0758484300442082,0.123776242641897,"Actinomyces"
"Otu00413",0.100189650975272,0.0770468566822319,0.125711650389833,"Lactobacillus"
"Otu01098",0.100178670803096,0.0673506686014003,0.122733489021078,"Clostridiales"
"Otu00732",0.0998149661735126,0.0792567541694697,0.125889839253696,"Clostridiales"
"Otu00159",0.0997905505592527,0.0692617501088376,0.127320881606409,"Clostridiales"
"Otu00169",0.0965788328944027,0.0679943053033629,0.124540604583895,"Streptococcus"
"Otu00619",0.0962945839896188,0.0652077437959493,0.135103345846164,"Candidatus_Saccharibacteria"
"Otu00190",0.0960539205376647,0.0708026979202986,0.125004652971721,"Blautia"
"Otu00117",0.0953799171520288,0.0704653148026747,0.121123269271101,"Clostridiales"
"Otu00766",0.0952852840315625,0.0658544963751055,0.116850070148435,"Clostridiales"
"Otu00531",0.0951721618327174,0.0543199791065162,0.123858432707419,"Mogibacterium"
"Otu00943",0.094647950581248,0.0659938517484462,0.115869593748172,"Methylobacterium"
"Otu01093",0.0941687842808503,0.0750808649673956,0.11410355773814,"Clostridiales"
"Otu01124",0.0936397326505636,0.0707309522290684,0.113541760532874,"Lachnospiraceae"
"Otu00559",0.0932664823238973,0.072218133509866,0.134009812465743,"Bacteria"
"Otu00042",0.0928248729744188,0.0574710855587519,0.115571580817897,"Ruminococcus"
"Otu00351",0.0921681613747249,0.0709125582189643,0.119650439131524,"Lachnospiraceae"
"Otu00678",0.0920587303097049,0.0529353074165052,0.12159079979644,"Ruminococcaceae"
"Otu00780",0.0914390705929186,0.0638852758613259,0.110671446234671,"Clostridiales"
"Otu00529",0.0906207280512355,0.0416008216200718,0.120860786808599,"Bacteria"
"Otu00510",0.0901621706640052,0.0689325323446946,0.128325104803629,"Ruminococcaceae"
"Otu00626",0.0897596397123192,0.0584829296685881,0.121845097892489,"Bacteria"
"Otu00782",0.0890443499253474,0.0642374758745876,0.129100907333523,"Ruminococcaceae"
"Otu00793",0.0886839035916705,0.0672756998365276,0.110464880548202,"Lachnospiraceae"
"Otu00398",0.0885413505582512,0.0635060743433215,0.108988835023503,"Neisseria"
"Otu00225",0.0880820204091563,0.0588430383154954,0.109300962848836,"Bacteroides"
"Otu00421",0.0878816363761761,0.0683329533961731,0.116323366763077,"Ruminococcus2"
"Otu00709",0.0876560427064923,0.052411859876647,0.114847138353835,"Clostridiales"
"Otu00228",0.087283398873105,0.0634166532006784,0.109954566950815,"Blautia"
"Otu00479",0.0867740719758255,0.0512171171742542,0.132101936263604,"Ruminococcaceae"
"Otu00387",0.08648184753453,0.0645223193394076,0.112400198967322,"Blautia"
"Otu00183",0.0861075093199431,0.0653105111541556,0.106873526433225,"Bacteroides"
"Otu00686",0.0849042891191234,0.0620820327589083,0.110232132822313,"Lactobacillus"
"Otu01228",0.0848526162168496,0.0624076658114207,0.103592961259058,"Ruminococcaceae"
"Otu00187",0.0848052922623106,0.0658753219154218,0.0996027295872678,"Ruminococcus"
"Otu00481",0.0846449191444449,0.0630850404120498,0.113058247113298,"Clostridium_XI"
"Otu00906",0.0838120560026796,0.0637185166587368,0.111289496928962,"Clostridiales"
"Otu00653",0.0836838183128509,0.0506778333868204,0.120476133042166,"Lachnospiraceae"
"Otu00067",0.0832422829586515,0.0634666790782768,0.105329322552979,"Pseudomonas"
"Otu00690",0.0831632678146035,0.0487324921084586,0.101218947910359,"Clostridiales"
"Otu00306",0.0826488689709282,0.0476662283401099,0.0996442067462833,"Bacteroides"
"Otu00693",0.0819387947356989,0.039703748371771,0.102397142039384,"Proteobacteria"
"Otu01162",0.0818953952358379,0.0526399989347697,0.102400547898446,"Clostridia"
"Otu00771",0.0817914142769086,0.0652425846060684,0.10908219672026,"Lachnospiraceae"
"Otu00890",0.0810551729151429,0.0523663819613794,0.108393049552333,"Anaerotruncus"
"Otu00168",0.0804471104110714,0.0627974942120711,0.100812942341868,"Roseburia"
"Otu00893",0.0798811084756584,0.0534570273423052,0.102947102985061,"Clostridium_IV"
"Otu00804",0.0796180260683931,0.0600611370661893,0.102194971843907,"Ruminococcaceae"
"Otu00981",0.0792140244519863,0.0617870568780667,0.100541143283736,"Clostridiales"
"Otu00922",0.0791496054612488,0.0472776769436447,0.109795193293519,"Clostridiales"
"Otu00068",0.078727652060598,0.0492681083490175,0.114132110126219,"Bacteroides"
"Otu00268",0.078490502475918,0.0599936536365598,0.0971957256344978,"Blautia"
"Otu00335",0.0783495079486314,0.0587764874742785,0.103329037304194,"Bifidobacterium"
"Otu00941",0.0775313245430772,0.0608211928820849,0.104582072968414,"Ruminococcus2"
"Otu00995",0.0770253290750366,0.037021104051666,0.110856227128907,"Ruminococcaceae"
"Otu00947",0.076958264937473,0.0535630164181586,0.103315101276749,"Oscillibacter"
"Otu01141",0.0767743913632894,0.0384180902996908,0.110771454624942,"Firmicutes"
"Otu00823",0.0767726423685939,0.0479726611163437,0.107404849614416,"Lachnospiraceae"
"Otu00198",0.0761537677011222,0.0561053996069125,0.0994227890496893,"Alistipes"
"Otu00583",0.0759834841232839,0.0492100364741525,0.0968763707472471,"Atopobium"
"Otu01264",0.0759011072757805,0.0591091153437119,0.0911847117268103,"Porphyromonadaceae"
"Otu00657",0.0758712558646207,0.042887839685444,0.103762015170713,"Clostridia"
"Otu00750",0.0757715367343195,0.044662215399856,0.111279714746821,"Ruminococcaceae"
"Otu00366",0.0750045715055803,0.0519163860164301,0.0925983665738142,"Bacteroides"
"Otu01169",0.0745003201079729,0.0503551579515934,0.0954069437170406,"Lachnospiraceae"
"Otu01220",0.0742107469029509,0.0549376786053622,0.0983822185432137,"Finegoldia"
"Otu00772",0.0737426527440466,0.0481561294387518,0.0940862845549401,"Clostridium_XlVa"
"Otu00602",0.073610568983681,0.0470502370689541,0.097423680250514,"Ruminococcaceae"
"Otu00880",0.0733279651691173,0.0509069070559899,0.0944891864463771,"Clostridia"
"Otu01052",0.0730677234652307,0.0613716857595914,0.0884267547884629,"Sporobacter"
"Otu02897",0.0729907173996832,0.0474074141604755,0.0936227433963209,"Clostridiales"
"Otu00624",0.0728312419491209,0.050013468805977,0.101771148085774,"Actinomyces"
"Otu01027",0.0724493735100434,0.0490107094199915,0.100639691831656,"Firmicutes"
"Otu00745",0.07225273659603,0.0421180031860415,0.0948915447897272,"Ruminococcaceae"
"Otu00414",0.071782772218989,0.0464161612523829,0.0854324671203648,"Ruminococcaceae"
"Otu00853",0.071399352974098,0.0391333008419329,0.0909450335994552,"Ruminococcaceae"
"Otu00997",0.0711612634324357,0.0460947806379347,0.0898976613236031,"Oscillibacter"
"Otu00352",0.0707808233408738,0.0466179248567355,0.0853538116411122,"Fusobacterium"
"Otu00097",0.0707195542969638,0.0505778757200086,0.0922654926248668,"Staphylococcus"
"Otu01255",0.0703198860069255,0.0397431152689893,0.0858050343179566,"Ruminococcaceae"
"Otu00415",0.0694721387186674,0.0460465104882726,0.0898277734220988,"Oscillibacter"
"Otu00910",0.0693399327189225,0.0453618808159927,0.0976931956589767,"Clostridiales"
"Otu01965",0.0690781576251746,0.0482912166233224,0.0881529866564406,"Clostridiales"
"Otu00491",0.0690184242851255,0.0447661092947406,0.0882142771921217,"Blautia"
"Otu01661",0.0687869854803074,0.0424189066388822,0.101383199510277,"Clostridia"
"Otu01613",0.0686003267057025,0.0501029494386089,0.0870574397601584,"Clostridiales"
"Otu00199",0.0684391135707804,0.0501175532476287,0.0923713138647388,"Lachnospiraceae"
"Otu00670",0.068209959032715,0.0480734239202763,0.0976781710471194,"Lactobacillus"
"Otu00229",0.0681895830263036,0.0480334852235448,0.0932644645172566,"Bacteroides"
"Otu01003",0.0681424173611714,0.0497649417121737,0.0950661682361855,"Clostridiales"
"Otu01142",0.0671771217832441,0.0421266886509609,0.088988473123057,"Bacteria"
"Otu00790",0.0670109095959347,0.0337485630413771,0.110797870657131,"Bacteria"
"Otu01100",0.0663451612267255,0.0350323794626627,0.095362207410493,"Firmicutes"
"Otu01048",0.0658979636945672,0.0428403748799734,0.0836392818111244,"Lachnospiraceae"
"Otu00265",0.0658106320216987,0.0459851148988122,0.088474511077839,"Porphyromonadaceae"
"Otu00547",0.0650704829065839,0.03604976143683,0.0855058173979327,"Clostridiales"
"Otu00364",0.064671184258498,0.0507570915137199,0.0858019482122726,"Blautia"
"Otu01089",0.0645160179041837,0.0463690413455169,0.0798831360467632,"Clostridiales"
"Otu00944",0.0637014671542894,0.0496885954427446,0.0800330336901952,"Firmicutes"
"Otu00953",0.0635634976387176,0.0394713634008425,0.0842701953720912,"Ruminococcaceae"
"Otu00217",0.0631545187508065,0.0459201814350272,0.0857845496094022,"Lachnospiraceae"
"Otu01066",0.0629398407724548,0.0380139326749262,0.0947524585273634,"Ruminococcaceae"
"Otu00618",0.0628450932476307,0.0422563452143734,0.0878244008200922,"Oscillibacter"
"Otu00644",0.0613870381242204,0.0325030243656039,0.0849945887389124,"Oscillibacter"
"Otu00283",0.061316841333382,0.039299873457494,0.0887653419183786,"Faecalibacterium"
"Otu04180",0.0609505390430253,0.0416055450979939,0.0879842159624425,"Clostridia"
"Otu00847",0.0598996625407471,0.0278532794984379,0.0756046429068661,"Clostridiales"
"Otu00459",0.0584861097613647,0.0469328244570281,0.0764938172584126,"Lachnospiraceae"
"Otu00347",0.0583931621505113,0.0368313679725242,0.0807030196408551,"Ruminococcaceae"
"Otu00442",0.0583541199144894,0.0364401945288007,0.0761527655300371,"Blautia"
"Otu00599",0.0569261705104829,0.0351584825641497,0.0831112631184399,"Ruminococcus2"
"Otu00239",0.056815907181471,0.034857933610746,0.0825980842780997,"Bacteroides"
"Otu00313",0.0567454463221586,0.0367024575950638,0.0756681132715399,"Bacteroides"
"Otu00330",0.0565230398160224,0.03445927516845,0.0739400109179038,"Firmicutes"
"Otu01038",0.0552686931645589,0.0335058135275833,0.0803651253026547,"Ruminococcaceae"
"Otu00956",0.0549337966447268,0.0364437733017435,0.0787229689067923,"Ruminococcaceae"
"Otu01216",0.0541348055009364,0.0308166229264766,0.0783263815538101,"Ruminococcaceae"
"Otu01275",0.053890196375098,0.0283780966538514,0.0782009113537482,"Bacteria"
"Otu00322",0.0538382316175677,0.033069996478812,0.0718729137776732,"Akkermansia"
"Otu00645",0.0536464979746395,0.0332614729308578,0.0675390937391771,"Porphyromonadaceae"
"Otu01866",0.0532772960659251,0.0333350713518415,0.0647601237055435,"Ruminococcaceae"
"Otu01246",0.0527543791853589,0.0262681487520731,0.0827229508677662,"Anaerorhabdus"
"Otu00218",0.0521005533161877,0.03004008235057,0.0666626144082476,"Lachnospiraceae"
"Otu00747",0.0519391580398659,0.0257149871995837,0.0779129182041408,"Ruminococcaceae"
"Otu00723",0.0518942285415989,0.0341734812106514,0.0705800854313567,"Alloprevotella"
"Otu01232",0.0518293463508379,0.0347891735047473,0.0692758770235435,"Clostridium_IV"
"Otu00196",0.0514285356963454,0.0371039379323769,0.0687097662641435,"Blautia"
"Otu00276",0.0504755192128414,0.0355626244264909,0.065302613616756,"Blautia"
"Otu00533",0.0504324245924347,0.0325826252152377,0.0681514113240528,"Blautia"
"Otu00809",0.0502884664124337,0.0301372286746866,0.0698333410489254,"Fusobacterium"
"Otu00630",0.0498932925348166,0.0299513529134118,0.0664306157979397,"Ruminococcaceae"
"Otu00301",0.0498390205358527,0.0337031229728047,0.0632509906298364,"Bacteroides"
"Otu00449",0.0495142685170281,0.0317455227084029,0.0663934678483814,"Dorea"
"Otu00783",0.0485643716163398,0.0312367249160359,0.0687200704386067,"Ruminococcaceae"
"Otu00287",0.0484833026205634,0.0277133424721689,0.067376038055742,"Bacteroidetes"
"Otu01039",0.0482572973351897,0.0348909099278274,0.0692912901185843,"Ruminococcaceae"
"Otu01217",0.0476564905882892,0.0293352440186544,0.068849940431578,"Ruminococcaceae"
"Otu01238",0.0472271409555754,0.0237626031133714,0.0672893853092544,"Ruminococcaceae"
"Otu00418",0.0469530366185395,0.0292657966452589,0.0669244389500714,"Bacteroides"
"Otu01061",0.0460322964211376,0.0249431218150438,0.0618068206136237,"Ruminococcaceae"
"Otu01790",0.0458695016280205,0.0286901456493927,0.0604293172883533,"Ruminococcaceae"
"Otu00174",0.0457114749918999,0.0292347744426441,0.0581090262732615,"Alistipes"
"Otu00359",0.0455152422828893,0.0267556492195724,0.072749269452344,"Lachnospiraceae"
"Otu00212",0.0451182615453138,0.0321025684861473,0.0618774655644299,"Alistipes"
"Otu00930",0.0448987944517845,0.0225308785252898,0.0634607455029835,"Peptostreptococcus"
"Otu01001",0.0429298905308216,0.0269832641576526,0.0586853467987628,"Clostridiales"
"Otu01082",0.0423729984154696,0.0271314231079376,0.0622888460476544,"Lachnospiraceae"
"Otu00904",0.0420109865895365,0.0266714089081864,0.0555739191600272,"Collinsella"
"Otu00616",0.040778429555318,0.0249060831426392,0.0717249991167348,"Ruminococcaceae"
"Otu01183",0.0407769262976474,0.0220615964442466,0.0602685286616653,"Clostridium_XlVb"
"Otu00987",0.040707630497536,0.0169273633506682,0.0663492255369296,"Ruminococcaceae"
"Otu02895",0.0402806076176467,0.0268071846595708,0.0720305572379539,"Clostridiales"
"Otu00986",0.0387708553964448,0.0236855245897648,0.0522687273565254,"Ruminococcaceae"
"Otu00400",0.0385393756132401,0.0243756041706154,0.051368560960937,"Oscillibacter"
"Otu00339",0.0382537358306423,0.0219036417390604,0.0506897700889239,"Dorea"
"Otu00381",0.0371603375873255,0.0168244285172379,0.0567326012741702,"Ruminococcaceae"
"Otu00325",0.0335954183536694,0.0197554999343615,0.048125981465629,"Parabacteroides"
"Otu00857",0.0329737133460964,0.0173528287806812,0.0489766612267716,"Clostridium_XlVa"
"Otu01526",0.0288193838960225,0.0175566536089183,0.0437045839803526,"Clostridiales"
"Otu01135",0.0251808450420068,0.0126245876479091,0.0409906500783656,"Clostridia"
"Otu02396",0.0245366502419614,0.0132385939241955,0.0429149748382593,"Firmicutes"
