"mtry","train_auc","Sens","Spec","ROCSD","SensSD","SpecSD","test_auc","run"
31,0.749166094322344,0.337678571428571,0.952980769230769,0.116170531447763,0.166836125094815,0.0541961215163751,0.611111111111111,"run_65"
31,0.726675538003663,0.298125,0.945897435897436,0.110302459542925,0.147560295484616,0.0661527574176093,0.634408602150538,"run_66"
31,0.754925595238095,0.319464285714286,0.968429487179487,0.112178791430617,0.162777791243526,0.048064304919747,0.60663082437276,"run_67"
31,0.749555288461538,0.332232142857143,0.950192307692308,0.102574360797611,0.16151389878607,0.0575855861254907,0.650537634408602,"run_68"
31,0.751393658424908,0.321696428571429,0.954903846153846,0.116605218109662,0.17058108049418,0.0591969655590716,0.646057347670251,"run_69"
31,0.733996966575092,0.318214285714286,0.946570512820513,0.123970567081843,0.161115197485634,0.0671246075725094,0.60663082437276,"run_70"
31,0.73900641025641,0.310089285714286,0.944679487179487,0.107034931035399,0.151175375447281,0.067449997129721,0.622759856630824,"run_71"
31,0.749102564102564,0.304107142857143,0.957532051282051,0.102032705387101,0.162493245128335,0.0519876304977552,0.611111111111111,"run_72"
31,0.748138163919414,0.3175,0.951570512820513,0.117983725923532,0.168308453789047,0.0652699320277445,0.594982078853047,"run_73"
31,0.731248569139194,0.30875,0.954615384615385,0.114276462731375,0.151116138530526,0.0560654087877856,0.622759856630824,"run_74"
31,0.785979567307692,0.370803571428571,0.953461538461538,0.0966524414269832,0.169870370164214,0.0573575449886088,0.562724014336918,"run_75"
31,0.733891082875458,0.347857142857143,0.959903846153846,0.114146516788535,0.167762990808512,0.05827455158733,0.634408602150538,"run_76"
31,0.782289663461538,0.299821428571429,0.954358974358974,0.113113142564583,0.165160344641529,0.056808866806603,0.634408602150538,"run_77"
31,0.742823946886447,0.340625,0.936410256410256,0.113352683643074,0.171101265931206,0.0694501813085021,0.60663082437276,"run_78"
31,0.76761961996337,0.324732142857143,0.966185897435897,0.10220298559453,0.16405534016906,0.0484238332207009,0.618279569892473,"run_79"
31,0.759712110805861,0.343928571428571,0.93650641025641,0.111178787273225,0.166577079125308,0.0617484147581495,0.666666666666667,"run_80"
31,0.720006581959707,0.294107142857143,0.938974358974359,0.121805596196363,0.169255470717366,0.0676140401367238,0.67831541218638,"run_81"
31,0.758070627289377,0.327142857142857,0.975480769230769,0.116669090286641,0.157656765887707,0.0471337825985837,0.646057347670251,"run_82"
31,0.724910141941392,0.288303571428571,0.959615384615385,0.111878098860625,0.166742045199983,0.0514027056358267,0.646057347670251,"run_83"
31,0.756177598443223,0.339196428571429,0.953846153846154,0.106625341145797,0.160014804487311,0.0628501543315853,0.594982078853047,"run_84"
31,0.74595695970696,0.308660714285714,0.961057692307692,0.121003932390603,0.159079560990566,0.0548914134235343,0.622759856630824,"run_85"
31,0.752447344322344,0.352232142857143,0.963397435897436,0.112713561350221,0.169511156230063,0.0567143922588435,0.523297491039426,"run_86"
31,0.689281994047619,0.233035714285714,0.959038461538462,0.114737525380183,0.1382020400221,0.0530661425180688,0.75,"run_87"
31,0.74655505952381,0.306607142857143,0.942211538461538,0.121220103319233,0.156814473665081,0.0671252228116722,0.75,"run_88"
31,0.759051053113553,0.294285714285714,0.953429487179487,0.109422906263868,0.161435130640713,0.0625091137768844,0.689964157706093,"run_89"
31,0.746509558150183,0.335178571428571,0.949615384615385,0.105905637275125,0.154255330388071,0.0657124227175773,0.662186379928315,"run_90"
31,0.757354624542125,0.299553571428571,0.963557692307692,0.114078393034197,0.169099447982144,0.0607980135652236,0.67831541218638,"run_91"
31,0.740809294871795,0.338035714285714,0.956153846153846,0.117381043438113,0.172635642525665,0.0574625699659854,0.578853046594982,"run_92"
31,0.729981398809524,0.319553571428571,0.961826923076923,0.131693465000145,0.159913630376163,0.058494888151392,0.706093189964158,"run_93"
31,0.717626774267399,0.282767857142857,0.93551282051282,0.121937680533108,0.160207759455095,0.0772114809967818,0.666666666666667,"run_94"
31,0.708495306776557,0.302321428571429,0.957371794871795,0.126757382271157,0.176463782303843,0.0543044945224675,0.706093189964158,"run_95"
31,0.771790293040293,0.344821428571429,0.954166666666667,0.113635875002467,0.168748017760514,0.0588238543279849,0.60663082437276,"run_96"
31,0.736798019688645,0.305625,0.934358974358974,0.109517791992173,0.159891383523869,0.0719269359846537,0.583333333333333,"run_97"
31,0.763756295787546,0.291696428571429,0.967083333333333,0.105123462751925,0.158341516605517,0.049226275655395,0.67831541218638,"run_98"
31,0.72268801510989,0.325,0.943108974358974,0.126287186315316,0.168097344594637,0.0642728619867163,0.694444444444444,"run_99"
31,0.72818108974359,0.295892857142857,0.967564102564103,0.114716604273691,0.161003269738141,0.0489822208536193,0.689964157706093,"run_100"
