ID#	7
Name	acetate
	Data Filename	Sample ID	Sample Name	Ret. Time	Area	Relative Retention Time	Peak Start	Peak End	Height	Std. Conc.	Conc.	T.Plate#	Width(5%)	Width(50%)
39	2017-06-20_038.lcd	P2-F03		15.601	50183	1.000	14.725	16.483	2305	-----	16.95404	13311.015	0.801	0.312
40	2017-06-20_039.lcd	P2-F04		15.601	48234	1.000	14.750	16.425	2253	-----	16.29557	13465.349	0.776	0.311
41	2017-06-20_040.lcd	P2-F05		15.602	49639	1.000	14.775	16.325	2361	-----	16.77018	13449.821	0.749	0.311
42	2017-06-20_041.lcd	P2-F06		15.602	23567	1.000	14.850	16.325	976	-----	7.96204	11379.642	0.976	0.337
43	2017-06-20_042.lcd	P2-F07		15.601	12096	1.000	15.000	16.400	497	-----	4.08663	11164.633	0.000	0.340
44	2017-06-20_043.lcd	P2-F08		15.607	32844	1.000	15.108	16.350	1491	-----	11.09617	12267.321	0.814	0.325
45	2017-06-20_044.lcd	P2-F09		15.607	14336	1.000	14.875	16.475	460	-----	4.84351	7446.201	0.000	0.430
46	2017-06-20_045.lcd	P2-F10		15.604	40741	1.000	14.900	16.200	1948	-----	13.76413	13185.354	0.739	0.314
47	2017-06-20_046.lcd	P2-F11		15.605	9192	1.000	15.042	16.350	427	-----	3.10544	12730.779	0.792	0.318
48	2017-06-20_047.lcd	P2-F12		15.606	10353	1.000	14.892	16.500	432	-----	3.49768	11480.729	0.967	0.335
49	2017-06-20_048.lcd	P2-G01		15.607	23021	1.000	14.908	16.400	973	-----	7.77760	11521.843	0.929	0.334
50	2017-06-20_049.lcd	P2-G02		15.601	38162	1.000	14.850	16.333	1750	-----	12.89268	12560.929	0.798	0.321
51	2017-06-20_050.lcd	P2-G03		15.605	26079	1.000	14.925	16.625	1118	-----	8.81060	11698.310	0.949	0.332
52	2017-06-20_051.lcd	P2-G04		15.604	27920	1.000	14.742	16.383	1235	-----	9.43270	12234.293	0.862	0.325
53	2017-06-20_052.lcd	P2-G05		15.610	26329	1.000	14.917	16.483	1126	-----	8.89514	11991.476	0.942	0.329
54	2017-06-20_053.lcd	P2-G06		15.607	19818	1.000	14.950	16.492	887	-----	6.69543	12292.944	0.844	0.325
55	2017-06-20_054.lcd	P2-G07		15.606	51187	1.000	14.833	16.458	2361	-----	17.29323	12825.645	0.796	0.318
56	2017-06-20_055.lcd	P2-G08		15.609	13308	1.000	14.975	16.383	537	-----	4.49605	11148.846	1.114	0.340
57	2017-06-20_056.lcd	P2-G09		15.609	28727	1.000	14.783	16.558	1316	-----	9.70529	12967.599	0.812	0.317
58	2017-06-20_057.lcd	P2-G10		15.609	25935	1.000	14.892	16.475	1098	-----	8.76195	11936.972	0.961	0.329
59	2017-06-20_058.lcd	P2-G11		15.612	31102	1.000	14.875	16.433	1322	-----	10.50768	11982.158	0.950	0.328
60	2017-06-20_059.lcd	P2-G12		15.620	18152	1.000	14.817	16.525	542	-----	6.13256	6766.400	1.428	0.499
61	2017-06-20_060.lcd	P2-H12		15.617	15785	1.000	15.183	16.242	694	-----	5.33280	11896.890	0.813	0.331
62	2017-06-20_061.lcd	STD-0111	40 mM Mix	15.607	157239	1.000	14.908	16.858	7358	-----	53.12235	13154.606	0.764	0.315
63	2017-06-20_062.lcd	STD-0112	20 mM Mix	15.610	75685	1.000	14.900	16.583	3599	-----	25.56978	13357.951	0.748	0.312
64	2017-06-20_063.lcd	STD-0113	10 mM Mix	15.606	37729	1.000	14.883	16.442	1812	-----	12.74663	13616.384	0.743	0.310
65	2017-06-20_064.lcd	STD-0114	5 mM Mix	15.611	18594	1.000	14.983	16.317	901	-----	6.28205	13724.283	0.731	0.309
66	2017-06-20_065.lcd	STD-0115	2.5 mM Mix	15.617	9184	1.000	15.033	16.192	451	-----	3.10277	13872.668	0.719	0.306
67	2017-06-20_066.lcd	STD-0116	1 mM Mix	15.615	3242	1.000	15.133	16.200	160	-----	1.09518	13954.756	0.710	0.307
68	2017-06-20_067.lcd	STD-0117	0.5 mM Mix	15.616	1584	1.000	15.217	16.050	81	-----	0.53513	14267.612	0.671	0.302
69	2017-06-20_068.lcd	STD-0118	0.25 mM Mix	15.619	798	1.000	15.258	16.017	41	-----	0.26974	14403.873	0.648	0.308
70	2017-06-20_069.lcd	STD-0119	0.1 mM Mix	15.634	245	1.000	15.350	15.942	14	-----	0.08265	22043.460	0.523	0.268

