kegg_ortholog,method,parameter,statistic,p.value,bh
K07505,Kruskal-Wallis rank sum test,2,0.04969387380403361,0.9754592074104769,0.9999980855427674
K06434,Kruskal-Wallis rank sum test,2,0.04968552071586238,0.9754632814673679,0.9999980855427674
K07100,Kruskal-Wallis rank sum test,2,0.049619155211839634,0.975495650560578,0.9999980855427674
K01555,Kruskal-Wallis rank sum test,2,0.04957374596071148,0.9755177990754992,0.9999980855427674
K01147,Kruskal-Wallis rank sum test,2,0.04955867029730143,0.9755251523922079,0.9999980855427674
K14267,Kruskal-Wallis rank sum test,2,0.04954665002674724,0.9755310154479588,0.9999980855427674
K01031,Kruskal-Wallis rank sum test,2,0.04954492421640143,0.9755318572390816,0.9999980855427674
K01032,Kruskal-Wallis rank sum test,2,0.04954492421640143,0.9755318572390816,0.9999980855427674
K07506,Kruskal-Wallis rank sum test,2,0.04953944672818368,0.9755345289748673,0.9999980855427674
K10546,Kruskal-Wallis rank sum test,2,0.04952266511467894,0.9755427145309219,0.9999980855427674
K06175,Kruskal-Wallis rank sum test,2,0.04951824692863072,0.9755448695979075,0.9999980855427674
K01690,Kruskal-Wallis rank sum test,2,0.049508310227436535,0.9755497164588834,0.9999980855427674
K01112,Kruskal-Wallis rank sum test,2,0.04949418471108208,0.975556606554952,0.9999980855427674
K03316,Kruskal-Wallis rank sum test,2,0.04947466659905331,0.9755661271129765,0.9999980855427674
K10678,Kruskal-Wallis rank sum test,2,0.049474162997268145,0.975566372761429,0.9999980855427674
K02502,Kruskal-Wallis rank sum test,2,0.049459877954404874,0.975573340790039,0.9999980855427674
K03200,Kruskal-Wallis rank sum test,2,0.04944414378087458,0.9755810157403464,0.9999980855427674
K07140,Kruskal-Wallis rank sum test,2,0.04943739935273974,0.9755843056139187,0.9999980855427674
K11475,Kruskal-Wallis rank sum test,2,0.04938488389777286,0.9756099225770728,0.9999980855427674
K08965,Kruskal-Wallis rank sum test,2,0.049380085494011225,0.9756122632650419,0.9999980855427674
K00448,Kruskal-Wallis rank sum test,2,0.049378708723207085,0.9756129348625132,0.9999980855427674
K02569,Kruskal-Wallis rank sum test,2,0.04936798233876629,0.9756181672762467,0.9999980855427674
K07156,Kruskal-Wallis rank sum test,2,0.04935602225489836,0.9756240015312432,0.9999980855427674
K06955,Kruskal-Wallis rank sum test,2,0.04931451546312105,0.975644249252489,0.9999980855427674
K03862,Kruskal-Wallis rank sum test,2,0.0493145076443646,0.9756442530666515,0.9999980855427674
K01035,Kruskal-Wallis rank sum test,2,0.04930823508823592,0.9756473129631194,0.9999980855427674
K05589,Kruskal-Wallis rank sum test,2,0.04930036101995938,0.9756511541274588,0.9999980855427674
K04013,Kruskal-Wallis rank sum test,2,0.049299365953021826,0.9756516395466825,0.9999980855427674
K11102,Kruskal-Wallis rank sum test,2,0.04928318436275048,0.9756595333761555,0.9999980855427674
K12269,Kruskal-Wallis rank sum test,2,0.04925119052813437,0.9756751410458687,0.9999980855427674
K00758,Kruskal-Wallis rank sum test,2,0.04924647529959775,0.9756774413142141,0.9999980855427674
K01055,Kruskal-Wallis rank sum test,2,0.04923088367945813,0.9756850475398843,0.9999980855427674
K02613,Kruskal-Wallis rank sum test,2,0.049222781604854826,0.9756890000844125,0.9999980855427674
K00009,Kruskal-Wallis rank sum test,2,0.04921653214443075,0.975692048854072,0.9999980855427674
K06048,Kruskal-Wallis rank sum test,2,0.0492112933732188,0.9756946045711278,0.9999980855427674
K08234,Kruskal-Wallis rank sum test,2,0.04920456678701157,0.975697886123581,0.9999980855427674
K01692,Kruskal-Wallis rank sum test,2,0.04920016809705885,0.975700032022185,0.9999980855427674
K00561,Kruskal-Wallis rank sum test,2,0.049184565362615014,0.9757076438461245,0.9999980855427674
K02676,Kruskal-Wallis rank sum test,2,0.04918213497708387,0.9757088295197152,0.9999980855427674
K06873,Kruskal-Wallis rank sum test,2,0.04917554009238521,0.9757120468686346,0.9999980855427674
K01720,Kruskal-Wallis rank sum test,2,0.04917495143949469,0.9757123340465352,0.9999980855427674
K03784,Kruskal-Wallis rank sum test,2,0.04917279025789867,0.9757133883928746,0.9999980855427674
K03199,Kruskal-Wallis rank sum test,2,0.04917277897652639,0.9757133938965675,0.9999980855427674
K01356,Kruskal-Wallis rank sum test,2,0.049147873977290146,0.9757255440428821,0.9999980855427674
K07316,Kruskal-Wallis rank sum test,2,0.049141483943393495,0.9757286615075126,0.9999980855427674
K03195,Kruskal-Wallis rank sum test,2,0.04913536044598498,0.975731648948051,0.9999980855427674
K05927,Kruskal-Wallis rank sum test,2,0.04913083374036724,0.9757338573755185,0.9999980855427674
K01154,Kruskal-Wallis rank sum test,2,0.049119340050696327,0.97573946478271,0.9999980855427674
K01264,Kruskal-Wallis rank sum test,2,0.04911038836530084,0.975743832048842,0.9999980855427674
K03969,Kruskal-Wallis rank sum test,2,0.049109113294207356,0.9757444541204177,0.9999980855427674
K05339,Kruskal-Wallis rank sum test,2,0.04909663303207458,0.975750542912696,0.9999980855427674
K05338,Kruskal-Wallis rank sum test,2,0.04909663303207458,0.975750542912696,0.9999980855427674
K00101,Kruskal-Wallis rank sum test,2,0.0490959285613839,0.975750886606586,0.9999980855427674
K07229,Kruskal-Wallis rank sum test,2,0.0490959207772903,0.9757508904042542,0.9999980855427674
K02641,Kruskal-Wallis rank sum test,2,0.04906178965941813,0.9757675422806678,0.9999980855427674
K11534,Kruskal-Wallis rank sum test,2,0.04903943537853224,0.9757784486324783,0.9999980855427674
K01637,Kruskal-Wallis rank sum test,2,0.04903626072018542,0.9757799975153059,0.9999980855427674
K09796,Kruskal-Wallis rank sum test,2,0.04901941398590006,0.9757882169030927,0.9999980855427674
K05822,Kruskal-Wallis rank sum test,2,0.04900931007141549,0.9757931465558942,0.9999980855427674
K01392,Kruskal-Wallis rank sum test,2,0.048990870196812655,0.9758021433489995,0.9999980855427674
K01028,Kruskal-Wallis rank sum test,2,0.04899035754578481,0.9758023934720176,0.9999980855427674
K01236,Kruskal-Wallis rank sum test,2,0.04897985120663382,0.9758075195409267,0.9999980855427674
K09858,Kruskal-Wallis rank sum test,2,0.04897696937018736,0.9758089256007769,0.9999980855427674
K00363,Kruskal-Wallis rank sum test,2,0.04897390173654771,0.9758104223140678,0.9999980855427674
K05549,Kruskal-Wallis rank sum test,2,0.048934432487791016,0.9758296797562352,0.9999980855427674
K07669,Kruskal-Wallis rank sum test,2,0.04892056331596541,0.9758364467544488,0.9999980855427674
K00694,Kruskal-Wallis rank sum test,2,0.04891621134691924,0.9758385701617643,0.9999980855427674
K01617,Kruskal-Wallis rank sum test,2,0.0489157054365064,0.9758388170052426,0.9999980855427674
K07151,Kruskal-Wallis rank sum test,2,0.048911033518663306,0.9758410965272956,0.9999980855427674
K10241,Kruskal-Wallis rank sum test,2,0.048899042426422894,0.9758469472451348,0.9999980855427674
K00594,Kruskal-Wallis rank sum test,2,0.048899042426422894,0.9758469472451348,0.9999980855427674
K07705,Kruskal-Wallis rank sum test,2,0.04889191568606141,0.9758504245552431,0.9999980855427674
K07455,Kruskal-Wallis rank sum test,2,0.04888551512911482,0.9758535475533472,0.9999980855427674
K01718,Kruskal-Wallis rank sum test,2,0.04887847647682526,0.9758569819062939,0.9999980855427674
K09955,Kruskal-Wallis rank sum test,2,0.04887672304494117,0.975857837456042,0.9999980855427674
K04127,Kruskal-Wallis rank sum test,2,0.04884826241622518,0.9758717243186448,0.9999980855427674
K00797,Kruskal-Wallis rank sum test,2,0.048848109154960184,0.9758717991003152,0.9999980855427674
K05570,Kruskal-Wallis rank sum test,2,0.04884380277189848,0.9758739003414703,0.9999980855427674
K07504,Kruskal-Wallis rank sum test,2,0.04884270771684323,0.9758744346594406,0.9999980855427674
K03153,Kruskal-Wallis rank sum test,2,0.048813442350010845,0.9758887144255722,0.9999980855427674
K07086,Kruskal-Wallis rank sum test,2,0.04880847631091359,0.9758911375793358,0.9999980855427674
K06176,Kruskal-Wallis rank sum test,2,0.048802835030171604,0.9758938902211581,0.9999980855427674
K05311,Kruskal-Wallis rank sum test,2,0.04878283273183115,0.9759036503303348,0.9999980855427674
K00809,Kruskal-Wallis rank sum test,2,0.04876260187092935,0.9759135220657649,0.9999980855427674
K09008,Kruskal-Wallis rank sum test,2,0.0487179290224472,0.9759353207276673,0.9999980855427674
K02624,Kruskal-Wallis rank sum test,2,0.04868499649101871,0.9759513908702857,0.9999980855427674
K07065,Kruskal-Wallis rank sum test,2,0.0486796705766747,0.975953989790502,0.9999980855427674
K03829,Kruskal-Wallis rank sum test,2,0.04867245881587751,0.9759575089702086,0.9999980855427674
K08715,Kruskal-Wallis rank sum test,2,0.048605987015691555,0.9759899463355112,0.9999980855427674
K07746,Kruskal-Wallis rank sum test,2,0.04858290255628111,0.9760012115006742,0.9999980855427674
K03921,Kruskal-Wallis rank sum test,2,0.048573142953400435,0.9760059742044124,0.9999980855427674
K09164,Kruskal-Wallis rank sum test,2,0.048558749136362336,0.9760129984553991,0.9999980855427674
K03810,Kruskal-Wallis rank sum test,2,0.04855671884702415,0.9760139892502944,0.9999980855427674
K02862,Kruskal-Wallis rank sum test,2,0.04853245976973551,0.9760258279214932,0.9999980855427674
K00508,Kruskal-Wallis rank sum test,2,0.04851459071662079,0.9760345482891295,0.9999980855427674
K03634,Kruskal-Wallis rank sum test,2,0.04851457917873497,0.9760345539198171,0.9999980855427674
K03391,Kruskal-Wallis rank sum test,2,0.04849419029773851,0.9760445040967194,0.9999980855427674
K00752,Kruskal-Wallis rank sum test,2,0.04846550483877873,0.9760585033393954,0.9999980855427674
K06882,Kruskal-Wallis rank sum test,2,0.04845879800984166,0.9760617764735907,0.9999980855427674
K09804,Kruskal-Wallis rank sum test,2,0.04845879800984166,0.9760617764735907,0.9999980855427674
K09944,Kruskal-Wallis rank sum test,2,0.04845879800984166,0.9760617764735907,0.9999980855427674
K06892,Kruskal-Wallis rank sum test,2,0.0484489478247344,0.976066583680016,0.9999980855427674
K01904,Kruskal-Wallis rank sum test,2,0.048416916701460776,0.9760822160597288,0.9999980855427674
K13063,Kruskal-Wallis rank sum test,2,0.048416916701460776,0.9760822160597288,0.9999980855427674
K14952,Kruskal-Wallis rank sum test,2,0.048416916701460776,0.9760822160597288,0.9999980855427674
K03761,Kruskal-Wallis rank sum test,2,0.04840666713403152,0.9760872182827914,0.9999980855427674
K01715,Kruskal-Wallis rank sum test,2,0.04840652241775383,0.9760872889106484,0.9999980855427674
K07395,Kruskal-Wallis rank sum test,2,0.04840068316980891,0.9760901387226566,0.9999980855427674
K00457,Kruskal-Wallis rank sum test,2,0.048391442382511106,0.9760946486537531,0.9999980855427674
K06221,Kruskal-Wallis rank sum test,2,0.04839143854631046,0.9760946505260005,0.9999980855427674
K02499,Kruskal-Wallis rank sum test,2,0.04839032492509432,0.9760951940260078,0.9999980855427674
K13531,Kruskal-Wallis rank sum test,2,0.04837563614915996,0.9761023628741309,0.9999980855427674
K06954,Kruskal-Wallis rank sum test,2,0.048375084905900124,0.9761026319090922,0.9999980855427674
K08977,Kruskal-Wallis rank sum test,2,0.048375050390774325,0.9761026487542449,0.9999980855427674
K00210,Kruskal-Wallis rank sum test,2,0.04837500053567958,0.9761026730860903,0.9999980855427674
K05881,Kruskal-Wallis rank sum test,2,0.048356523241466894,0.9761116909958831,0.9999980855427674
K13075,Kruskal-Wallis rank sum test,2,0.048329393331976264,0.9761249319966044,0.9999980855427674
K07721,Kruskal-Wallis rank sum test,2,0.048329393331976264,0.9761249319966044,0.9999980855427674
K06880,Kruskal-Wallis rank sum test,2,0.048329393331976264,0.9761249319966044,0.9999980855427674
K09120,Kruskal-Wallis rank sum test,2,0.048329393331976264,0.9761249319966044,0.9999980855427674
K11938,Kruskal-Wallis rank sum test,2,0.04832937417082674,0.9761249413484422,0.9999980855427674
K08724,Kruskal-Wallis rank sum test,2,0.04832760127455267,0.9761258066329617,0.9999980855427674
K02294,Kruskal-Wallis rank sum test,2,0.04831370819627483,0.9761325873526332,0.9999980855427674
K07487,Kruskal-Wallis rank sum test,2,0.04829685510126465,0.9761408128149078,0.9999980855427674
K02585,Kruskal-Wallis rank sum test,2,0.048287203535282354,0.9761455234700055,0.9999980855427674
K00224,Kruskal-Wallis rank sum test,2,0.048282320184421586,0.9761479069034564,0.9999980855427674
K03746,Kruskal-Wallis rank sum test,2,0.04824353192144049,0.9761668386278988,0.9999980855427674
K06027,Kruskal-Wallis rank sum test,2,0.04824123089376638,0.9761679617219999,0.9999980855427674
K08481,Kruskal-Wallis rank sum test,2,0.048241041831906556,0.9761680540000695,0.9999980855427674
K08305,Kruskal-Wallis rank sum test,2,0.048229866814357834,0.9761735083628745,0.9999980855427674
K06988,Kruskal-Wallis rank sum test,2,0.048228902345752486,0.9761739791073392,0.9999980855427674
K09703,Kruskal-Wallis rank sum test,2,0.04822343163378032,0.9761766492943283,0.9999980855427674
K02859,Kruskal-Wallis rank sum test,2,0.04821904407557589,0.9761787908126107,0.9999980855427674
K08317,Kruskal-Wallis rank sum test,2,0.04820275703013213,0.9761867403791429,0.9999980855427674
K11249,Kruskal-Wallis rank sum test,2,0.048190940854255335,0.9761925077932866,0.9999980855427674
K05815,Kruskal-Wallis rank sum test,2,0.04818162289734573,0.9761970558637428,0.9999980855427674
K11177,Kruskal-Wallis rank sum test,2,0.04816211703978371,0.9762065766905328,0.9999980855427674
K09823,Kruskal-Wallis rank sum test,2,0.04816204449739562,0.9762066120987116,0.9999980855427674
K06285,Kruskal-Wallis rank sum test,2,0.048155679864634864,0.976209718701947,0.9999980855427674
K03821,Kruskal-Wallis rank sum test,2,0.048142007262852386,0.9762163923881285,0.9999980855427674
K03411,Kruskal-Wallis rank sum test,2,0.04814144796992448,0.9762166653836291,0.9999980855427674
K09941,Kruskal-Wallis rank sum test,2,0.048131656385752,0.9762214447491533,0.9999980855427674
K02783,Kruskal-Wallis rank sum test,2,0.04811938624240122,0.9762274339560599,0.9999980855427674
K06196,Kruskal-Wallis rank sum test,2,0.04808925520738375,0.9762421414383463,0.9999980855427674
K07666,Kruskal-Wallis rank sum test,2,0.04808243582561589,0.9762454701279513,0.9999980855427674
K11903,Kruskal-Wallis rank sum test,2,0.048080515759465925,0.9762464073563418,0.9999980855427674
K11179,Kruskal-Wallis rank sum test,2,0.048074552533738275,0.9762493181495276,0.9999980855427674
K01027,Kruskal-Wallis rank sum test,2,0.04807156536247151,0.9762507762625728,0.9999980855427674
K01932,Kruskal-Wallis rank sum test,2,0.0480713697315536,0.9762508717549951,0.9999980855427674
K09144,Kruskal-Wallis rank sum test,2,0.047996230599427175,0.9762875497656001,0.9999980855427674
K03417,Kruskal-Wallis rank sum test,2,0.04797490868358006,0.97629795798157,0.9999980855427674
K09860,Kruskal-Wallis rank sum test,2,0.04792602443771749,0.9763218210679077,0.9999980855427674
K03972,Kruskal-Wallis rank sum test,2,0.04789825351711462,0.9763353778399164,0.9999980855427674
K07116,Kruskal-Wallis rank sum test,2,0.04789469671867437,0.9763371141555348,0.9999980855427674
K09771,Kruskal-Wallis rank sum test,2,0.04785906947317575,0.9763545064114716,0.9999980855427674
K13006,Kruskal-Wallis rank sum test,2,0.04784108223550974,0.9763632874112346,0.9999980855427674
K06075,Kruskal-Wallis rank sum test,2,0.047829731120828,0.9763688288327831,0.9999980855427674
K09967,Kruskal-Wallis rank sum test,2,0.047818727550771635,0.9763742006189648,0.9999980855427674
K00564,Kruskal-Wallis rank sum test,2,0.04780322416308991,0.9763817692021768,0.9999980855427674
K14052,Kruskal-Wallis rank sum test,2,0.047797917039408715,0.9763843600950188,0.9999980855427674
K01578,Kruskal-Wallis rank sum test,2,0.04778219212388751,0.9763920369059874,0.9999980855427674
K06408,Kruskal-Wallis rank sum test,2,0.04776881724156063,0.9763985664921198,0.9999980855427674
K05826,Kruskal-Wallis rank sum test,2,0.04772837743664682,0.9764183093754922,0.9999980855427674
K01453,Kruskal-Wallis rank sum test,2,0.04772716288717948,0.9764189023298412,0.9999980855427674
K02422,Kruskal-Wallis rank sum test,2,0.04772071853241545,0.9764220485298124,0.9999980855427674
K00795,Kruskal-Wallis rank sum test,2,0.047717230445122535,0.9764237514539673,0.9999980855427674
K10209,Kruskal-Wallis rank sum test,2,0.047692859419579785,0.9764356497505542,0.9999980855427674
K11743,Kruskal-Wallis rank sum test,2,0.04764869009085031,0.9764572142422742,0.9999980855427674
K13810,Kruskal-Wallis rank sum test,2,0.04759881494805519,0.9764815650173942,0.9999980855427674
K03071,Kruskal-Wallis rank sum test,2,0.047563677049165566,0.976498720923349,0.9999980855427674
K06919,Kruskal-Wallis rank sum test,2,0.0475407317806412,0.976509924000296,0.9999980855427674
K07018,Kruskal-Wallis rank sum test,2,0.04746758303372869,0.9765456398920793,0.9999980855427674
K13497,Kruskal-Wallis rank sum test,2,0.047451185464524315,0.9765536464122568,0.9999980855427674
K10041,Kruskal-Wallis rank sum test,2,0.047443515275062964,0.976557391595182,0.9999980855427674
K13623,Kruskal-Wallis rank sum test,2,0.04743649288232302,0.9765608204859703,0.9999980855427674
K07734,Kruskal-Wallis rank sum test,2,0.04739695925911323,0.976580124170515,0.9999980855427674
K02008,Kruskal-Wallis rank sum test,2,0.04739164025386344,0.9765827213913723,0.9999980855427674
K00904,Kruskal-Wallis rank sum test,2,0.04736637661233477,0.976595057487184,0.9999980855427674
K08693,Kruskal-Wallis rank sum test,2,0.04735342354526189,0.9766013824583071,0.9999980855427674
K00453,Kruskal-Wallis rank sum test,2,0.04733869798708212,0.9766085729850161,0.9999980855427674
K05710,Kruskal-Wallis rank sum test,2,0.04733658097825804,0.9766096067300467,0.9999980855427674
K01740,Kruskal-Wallis rank sum test,2,0.04733105219952449,0.9766123064629906,0.9999980855427674
K07497,Kruskal-Wallis rank sum test,2,0.0472781440183227,0.9766381421951565,0.9999980855427674
K07652,Kruskal-Wallis rank sum test,2,0.047240787238526434,0.9766563843935328,0.9999980855427674
K14591,Kruskal-Wallis rank sum test,2,0.047225754577046336,0.9766637252935255,0.9999980855427674
K06020,Kruskal-Wallis rank sum test,2,0.047224679592079884,0.9766642502430776,0.9999980855427674
K00799,Kruskal-Wallis rank sum test,2,0.047222548630543315,0.9766652908606077,0.9999980855427674
K13483,Kruskal-Wallis rank sum test,2,0.04721137550928553,0.9766707470757099,0.9999980855427674
K02006,Kruskal-Wallis rank sum test,2,0.047161961683514164,0.9766948778928737,0.9999980855427674
K02380,Kruskal-Wallis rank sum test,2,0.04706827931644864,0.9767406285084026,0.9999980855427674
K03767,Kruskal-Wallis rank sum test,2,0.04705453121755454,0.9767473426948569,0.9999980855427674
K07668,Kruskal-Wallis rank sum test,2,0.04704113475713586,0.9767538851953261,0.9999980855427674
K08323,Kruskal-Wallis rank sum test,2,0.047038506679218293,0.9767551686888276,0.9999980855427674
K11748,Kruskal-Wallis rank sum test,2,0.04701189260372226,0.976768166493209,0.9999980855427674
K06332,Kruskal-Wallis rank sum test,2,0.04700208815110073,0.9767729548435511,0.9999980855427674
K11633,Kruskal-Wallis rank sum test,2,0.04700208815110073,0.9767729548435511,0.9999980855427674
K07691,Kruskal-Wallis rank sum test,2,0.04700208815110073,0.9767729548435511,0.9999980855427674
K14203,Kruskal-Wallis rank sum test,2,0.04699940113098469,0.9767742671487218,0.9999980855427674
K04509,Kruskal-Wallis rank sum test,2,0.04699940113098469,0.9767742671487218,0.9999980855427674
K08258,Kruskal-Wallis rank sum test,2,0.04699940113098469,0.9767742671487218,0.9999980855427674
K11039,Kruskal-Wallis rank sum test,2,0.04699940113098469,0.9767742671487218,0.9999980855427674
K11032,Kruskal-Wallis rank sum test,2,0.04699940113098469,0.9767742671487218,0.9999980855427674
K02546,Kruskal-Wallis rank sum test,2,0.04699940113098469,0.9767742671487218,0.9999980855427674
K01401,Kruskal-Wallis rank sum test,2,0.04699940113098469,0.9767742671487218,0.9999980855427674
K14200,Kruskal-Wallis rank sum test,2,0.04699940113098469,0.9767742671487218,0.9999980855427674
K14201,Kruskal-Wallis rank sum test,2,0.04699940113098469,0.9767742671487218,0.9999980855427674
K14204,Kruskal-Wallis rank sum test,2,0.04699940113098469,0.9767742671487218,0.9999980855427674
K13733,Kruskal-Wallis rank sum test,2,0.04699940113098469,0.9767742671487218,0.9999980855427674
K13732,Kruskal-Wallis rank sum test,2,0.04699940113098469,0.9767742671487218,0.9999980855427674
K02545,Kruskal-Wallis rank sum test,2,0.04699940113098469,0.9767742671487218,0.9999980855427674
K13715,Kruskal-Wallis rank sum test,2,0.04699940113098469,0.9767742671487218,0.9999980855427674
K14198,Kruskal-Wallis rank sum test,2,0.04699940113098469,0.9767742671487218,0.9999980855427674
K14195,Kruskal-Wallis rank sum test,2,0.04699940113098469,0.9767742671487218,0.9999980855427674
K14192,Kruskal-Wallis rank sum test,2,0.04699940113098469,0.9767742671487218,0.9999980855427674
K14193,Kruskal-Wallis rank sum test,2,0.04699940113098469,0.9767742671487218,0.9999980855427674
K11043,Kruskal-Wallis rank sum test,2,0.04699940113098469,0.9767742671487218,0.9999980855427674
K11042,Kruskal-Wallis rank sum test,2,0.04699940113098469,0.9767742671487218,0.9999980855427674
K02787,Kruskal-Wallis rank sum test,2,0.046999397404153404,0.9767742689688583,0.9999980855427674
K07800,Kruskal-Wallis rank sum test,2,0.046999397404153404,0.9767742689688583,0.9999980855427674
K14196,Kruskal-Wallis rank sum test,2,0.046999397404153404,0.9767742689688583,0.9999980855427674
K14197,Kruskal-Wallis rank sum test,2,0.046999397404153404,0.9767742689688583,0.9999980855427674
K00091,Kruskal-Wallis rank sum test,2,0.0469975292764957,0.9767751813387979,0.9999980855427674
K07812,Kruskal-Wallis rank sum test,2,0.04699695760727629,0.9767754605349905,0.9999980855427674
K10843,Kruskal-Wallis rank sum test,2,0.046974400727370684,0.9767864771004944,0.9999980855427674
K01630,Kruskal-Wallis rank sum test,2,0.04695410055688834,0.9767963916168159,0.9999980855427674
K07054,Kruskal-Wallis rank sum test,2,0.04694396540013821,0.9768013416216291,0.9999980855427674
K07157,Kruskal-Wallis rank sum test,2,0.046925382718657205,0.9768104174578932,0.9999980855427674
K01194,Kruskal-Wallis rank sum test,2,0.046920152057248414,0.9768129721435109,0.9999980855427674
K00459,Kruskal-Wallis rank sum test,2,0.04691847862755598,0.9768137894577686,0.9999980855427674
K03308,Kruskal-Wallis rank sum test,2,0.04691666776307102,0.9768146738968689,0.9999980855427674
K03208,Kruskal-Wallis rank sum test,2,0.04691639540126115,0.9768148069203842,0.9999980855427674
K03638,Kruskal-Wallis rank sum test,2,0.0469076899092826,0.976819058756371,0.9999980855427674
K00449,Kruskal-Wallis rank sum test,2,0.0468733869558071,0.976835812789412,0.9999980855427674
K02655,Kruskal-Wallis rank sum test,2,0.04686943805267696,0.9768377415063154,0.9999980855427674
K04744,Kruskal-Wallis rank sum test,2,0.04685559742695352,0.9768445015524925,0.9999980855427674
K01208,Kruskal-Wallis rank sum test,2,0.04681650918708815,0.9768635933051516,0.9999980855427674
K05522,Kruskal-Wallis rank sum test,2,0.04681520027411851,0.9768642326200743,0.9999980855427674
K09020,Kruskal-Wallis rank sum test,2,0.046773486197290444,0.9768846073273766,0.9999980855427674
K14189,Kruskal-Wallis rank sum test,2,0.04676933668143408,0.9768866341285631,0.9999980855427674
K01965,Kruskal-Wallis rank sum test,2,0.04671381813198805,0.9769137521694001,0.9999980855427674
K01753,Kruskal-Wallis rank sum test,2,0.046685520551377924,0.9769275744150093,0.9999980855427674
K06990,Kruskal-Wallis rank sum test,2,0.04668187187699465,0.9769293566619426,0.9999980855427674
K00028,Kruskal-Wallis rank sum test,2,0.04667798198888714,0.9769312567367335,0.9999980855427674
K00055,Kruskal-Wallis rank sum test,2,0.04666066091112948,0.9769397175245019,0.9999980855427674
K03777,Kruskal-Wallis rank sum test,2,0.046660516204415886,0.9769397882093724,0.9999980855427674
K09926,Kruskal-Wallis rank sum test,2,0.04665919333764905,0.9769404343901756,0.9999980855427674
K00452,Kruskal-Wallis rank sum test,2,0.04664417755093572,0.9769477691823072,0.9999980855427674
K06351,Kruskal-Wallis rank sum test,2,0.046635203323639886,0.9769521528678107,0.9999980855427674
K08194,Kruskal-Wallis rank sum test,2,0.04663367220392299,0.9769529007834488,0.9999980855427674
K09252,Kruskal-Wallis rank sum test,2,0.04660926960400446,0.976964820951558,0.9999980855427674
K14742,Kruskal-Wallis rank sum test,2,0.046572432838274835,0.9769828152293879,0.9999980855427674
K10975,Kruskal-Wallis rank sum test,2,0.04652897324381448,0.9770040450985198,0.9999980855427674
K08605,Kruskal-Wallis rank sum test,2,0.04652896955518911,0.9770040469004208,0.9999980855427674
K01505,Kruskal-Wallis rank sum test,2,0.04649729144346234,0.97701952184465235,0.9999980855427674
K03734,Kruskal-Wallis rank sum test,2,0.04648620733746611,0.9770249365536268,0.9999980855427674
K08961,Kruskal-Wallis rank sum test,2,0.04647986906528692,0.97702803288352,0.9999980855427674
K02303,Kruskal-Wallis rank sum test,2,0.04647501701394909,0.9770304031814823,0.9999980855427674
K03204,Kruskal-Wallis rank sum test,2,0.04647412640745583,0.9770308382563898,0.9999980855427674
K08994,Kruskal-Wallis rank sum test,2,0.04643375811773773,0.9770505589873834,0.9999980855427674
K02568,Kruskal-Wallis rank sum test,2,0.04641216899094807,0.9770611058785066,0.9999980855427674
K10808,Kruskal-Wallis rank sum test,2,0.046386138824392555,0.9770738224929209,0.9999980855427674
K05971,Kruskal-Wallis rank sum test,2,0.04636939330274125,0.9770820033325935,0.9999980855427674
K06169,Kruskal-Wallis rank sum test,2,0.0463693712472875,0.9770820141075872,0.9999980855427674
K04083,Kruskal-Wallis rank sum test,2,0.04636571633636777,0.97708379968308,0.9999980855427674
K02749,Kruskal-Wallis rank sum test,2,0.04631977762744478,0.977106242924966,0.9999980855427674
K00517,Kruskal-Wallis rank sum test,2,0.04631282410244823,0.9771096400972138,0.9999980855427674
K02411,Kruskal-Wallis rank sum test,2,0.046289317108374146,0.977121124619965,0.9999980855427674
K07401,Kruskal-Wallis rank sum test,2,0.04611124979089477,0.9772081251616526,0.9999980855427674
K01556,Kruskal-Wallis rank sum test,2,0.04610426792091851,0.9772115365376418,0.9999980855427674
K02570,Kruskal-Wallis rank sum test,2,0.046096298803121695,0.9772154303023228,0.9999980855427674
K05982,Kruskal-Wallis rank sum test,2,0.046084579154795954,0.9772211566296913,0.9999980855427674
K08365,Kruskal-Wallis rank sum test,2,0.04606129470112744,0.9772325337262913,0.9999980855427674
K01813,Kruskal-Wallis rank sum test,2,0.046039963026487385,0.977242956785105,0.9999980855427674
K09989,Kruskal-Wallis rank sum test,2,0.04603345720503637,0.9772461356743708,0.9999980855427674
K14415,Kruskal-Wallis rank sum test,2,0.04602832499276264,0.9772486433948944,0.9999980855427674
K07638,Kruskal-Wallis rank sum test,2,0.04602782840359147,0.9772488860404714,0.9999980855427674
K13541,Kruskal-Wallis rank sum test,2,0.046025202923841324,0.9772501689148941,0.9999980855427674
K02674,Kruskal-Wallis rank sum test,2,0.046009340059923715,0.9772579199388539,0.9999980855427674
K07323,Kruskal-Wallis rank sum test,2,0.04591830819925202,0.9773024017545658,0.9999980855427674
K13482,Kruskal-Wallis rank sum test,2,0.045892399933140884,0.9773150619419145,0.9999980855427674
K13481,Kruskal-Wallis rank sum test,2,0.045892399933140884,0.9773150619419145,0.9999980855427674
K02204,Kruskal-Wallis rank sum test,2,0.045868209229877596,0.9773268829827333,0.9999980855427674
K00344,Kruskal-Wallis rank sum test,2,0.04586767107139167,0.9773271459611464,0.9999980855427674
K06148,Kruskal-Wallis rank sum test,2,0.04586585508286589,0.9773280333689908,0.9999980855427674
K01658,Kruskal-Wallis rank sum test,2,0.04582554744638401,0.9773477304590222,0.9999980855427674
