opf_cluster,Comparison,Z,P.unadj,P.adj
SRR5665187_k101_14811_4,Adenoma - Normal,-2.613838592432366,0.00895313218182633,0.026859396545478992
SRR5665187_k101_14811_4,Cancer - Normal,-2.442386308522818,0.014590524450259778,0.021885786675389665
SRR5665186_k101_35210_1,Adenoma - Cancer,-0.020407804846926968,0.9837180577804117,0.9837180577804117
SRR5665186_k101_35210_1,Adenoma - Normal,-2.5509756058659443,0.010742184431676084,0.03222655329502825
SRR5665186_k101_35210_1,Cancer - Normal,-2.5305678010190173,0.01138780733169336,0.01708171099754004
SRR5665186_k101_86743_3,Adenoma - Cancer,-0.837544121618482,0.40228678703332926,0.40228678703332926
SRR5665186_k101_86743_3,Adenoma - Normal,-3.0233299999886643,0.0025000945169008685,0.007500283550702605
SRR5665186_k101_86743_3,Cancer - Normal,-2.185785878370182,0.028831274401178962,0.04324691160176844
SRR5665184_k101_9216_2,Adenoma - Cancer,-0.42955253999410203,0.6675211670754457,0.6675211670754457
SRR5665184_k101_9216_2,Adenoma - Normal,-2.732531703996095,0.006284962233998889,0.018854886701996667
SRR5665184_k101_9216_2,Cancer - Normal,-2.302979164001993,0.021280015443910328,0.031920023165865494
SRR5665186_k101_9557_2,Adenoma - Cancer,-0.3293451332259403,0.7418948337743284,0.7418948337743284
SRR5665186_k101_9557_2,Adenoma - Normal,-2.675929207460762,0.007452238432528089,0.022356715297584265
SRR5665186_k101_9557_2,Cancer - Normal,-2.346584074234822,0.018946391232060093,0.02841958684809014
SRR5665184_k101_40788_2,Adenoma - Cancer,-0.1714296993614184,0.8638859037120321,0.8638859037120321
SRR5665184_k101_40788_2,Adenoma - Normal,-2.598513337688878,0.009362840763610035,0.028088522290830108
SRR5665184_k101_40788_2,Cancer - Normal,-2.4270836383274594,0.01522074645652484,0.022831119684787262
SRR5665184_k101_55288_2,Adenoma - Cancer,-0.472053780920427,0.6368884014412193,0.6368884014412193
SRR5665184_k101_55288_2,Adenoma - Normal,-2.752868088733982,0.005907569421465124,0.01772270826439537
SRR5665184_k101_55288_2,Cancer - Normal,-2.280814307813555,0.02255943736803391,0.033839156052050866
SRR5665186_k101_32895_1,Adenoma - Cancer,-0.01020408163265277,0.9918584620956539,0.9918584620956539
SRR5665186_k101_32895_1,Adenoma - Normal,-2.53061224489796,0.011386364665446971,0.034159093996340914
SRR5665186_k101_32895_1,Cancer - Normal,-2.5204081632653077,0.011721882181588518,0.017582823272382777
SRR5665186_k101_64353_1,Adenoma - Cancer,-1.046128329048086,0.2955017874022979,0.2955017874022979
SRR5665186_k101_64353_1,Adenoma - Normal,-3.1906914035966625,0.0014193279227402904,0.004257983768220871
SRR5665186_k101_64353_1,Cancer - Normal,-2.1445630745485764,0.031987797299749994,0.047981695949624995
SRR5665187_k101_10592_1,Adenoma - Cancer,-0.3980916988413677,0.690562593172148,0.690562593172148
SRR5665187_k101_10592_1,Adenoma - Normal,-2.702833113186129,0.006875125572870132,0.020625376718610394
SRR5665187_k101_10592_1,Cancer - Normal,-2.3047414143447615,0.02118105997262911,0.03177158995894366
SRR5665184_k101_32536_3,Adenoma - Cancer,-0.25142197775502473,0.8014878775228809,0.8014878775228809
SRR5665184_k101_32536_3,Adenoma - Normal,-2.6209880146790896,0.008767534424825446,0.02630260327447634
SRR5665184_k101_32536_3,Cancer - Normal,-2.369566036924065,0.017808974462329444,0.026713461693494166
SRR5665184_k101_4445_1,Adenoma - Cancer,-0.3832176979284858,0.7015583567901258,0.7015583567901258
SRR5665184_k101_4445_1,Adenoma - Normal,-2.6871972720595014,0.0072054383673696605,0.02161631510210898
SRR5665184_k101_4445_1,Cancer - Normal,-2.3039795741310156,0.021223790216134412,0.03183568532420162
SRR5665184_k101_52421_2,Adenoma - Cancer,-0.6676516609081702,0.5043559728804166,0.5043559728804166
SRR5665184_k101_52421_2,Adenoma - Normal,-2.869730823201782,0.004108213618893938,0.012324640856681814
SRR5665184_k101_52421_2,Cancer - Normal,-2.202079162293612,0.027659717125537057,0.04148957568830559
SRR5665186_k101_73588_1,Adenoma - Cancer,-0.668794387124309,0.5036266476852163,0.5036266476852163
SRR5665186_k101_73588_1,Adenoma - Normal,-2.8393725776714636,0.004520234430816257,0.013560703292448772
SRR5665186_k101_73588_1,Cancer - Normal,-2.170578190547155,0.02996307217651634,0.04494460826477451
SRR5665187_k101_48317_1,Adenoma - Cancer,-0.826917171964126,0.4082840096872243,0.4082840096872243
SRR5665187_k101_48317_1,Adenoma - Normal,-2.9594930365031855,0.0030814566588242944,0.009244369976472884
SRR5665187_k101_48317_1,Cancer - Normal,-2.1325758645390596,0.03295953497060043,0.04943930245590065
SRR5665184_k101_27899_1,Adenoma - Cancer,-0.8013572164919388,0.42292487584553684,0.42292487584553684
SRR5665184_k101_27899_1,Adenoma - Normal,-2.935406325628081,0.0033311117199274123,0.009993335159782237
SRR5665184_k101_27899_1,Cancer - Normal,-2.134049109136142,0.03283876105380608,0.04925814158070912
SRR5665185_k101_14820_3,Adenoma - Cancer,-0.45424070937624667,0.6496555853427766,0.6496555853427766
SRR5665185_k101_14820_3,Adenoma - Normal,-2.6891049995073786,0.0071643880190186745,0.021493164057056022
SRR5665185_k101_14820_3,Cancer - Normal,-2.234864290131132,0.025426259572043936,0.038139389358065906
SRR5665187_k101_97409_1,Adenoma - Cancer,-0.7199997224097993,0.47152516647150566,0.47152516647150566
SRR5665187_k101_97409_1,Adenoma - Normal,-2.855998898892203,0.004290166220183649,0.012870498660550947
SRR5665187_k101_97409_1,Cancer - Normal,-2.135999176482404,0.032679480943309136,0.049019221414963704
SRR5665184_k101_43260_2,Adenoma - Cancer,-0.46220366105528243,0.6439352780890788,0.6439352780890788
SRR5665184_k101_43260_2,Adenoma - Normal,-2.6780623890556043,0.007404942399895567,0.0222148271996867
SRR5665184_k101_43260_2,Cancer - Normal,-2.2158587280003217,0.026701178875842984,0.040051768313764474
SRR5665187_k101_14450_7,Adenoma - Cancer,-0.3530453535208456,0.7240544397386903,0.7240544397386903
SRR5665187_k101_14450_7,Adenoma - Normal,-2.6149987231718463,0.008922778904391164,0.02676833671317349
SRR5665187_k101_14450_7,Cancer - Normal,-2.2619533696510006,0.023700284451398174,0.03555042667709726
SRR5665184_k101_27109_2,Adenoma - Cancer,-0.5343156871404351,0.5931231406729722,0.5931231406729722
SRR5665184_k101_27109_2,Adenoma - Normal,-2.7166050385510925,0.0065955262914931066,0.01978657887447932
SRR5665184_k101_27109_2,Cancer - Normal,-2.1822893514106574,0.02908818441266925,0.043632276619003874
SRR5665187_k101_69026_1,Adenoma - Cancer,-0.11209801922427712,0.91074568795816,0.91074568795816
SRR5665187_k101_69026_1,Adenoma - Normal,-2.494180927740166,0.012624817444537549,0.03787445233361265
SRR5665187_k101_69026_1,Cancer - Normal,-2.3820829085158888,0.01721502113397729,0.025822531700965937
SRR5665185_k101_16082_2,Adenoma - Cancer,-0.34197859585157736,0.7323670002428841,0.7323670002428841
SRR5665185_k101_16082_2,Adenoma - Normal,-2.5838382797674777,0.00977075970300256,0.029312279109007678
SRR5665185_k101_16082_2,Cancer - Normal,-2.2418596839159,0.024970442390076578,0.037455663585114866
SRR5665185_k101_10520_1,Adenoma - Cancer,-0.18780622408409872,0.8510285564764102,0.8510285564764102
SRR5665185_k101_10520_1,Adenoma - Normal,-2.5017206453466607,0.012359140254646976,0.03707742076394093
SRR5665185_k101_10520_1,Cancer - Normal,-2.313914421262562,0.02067241689776324,0.031008625346644864
SRR5665186_k101_93523_1,Adenoma - Cancer,-0.43147439962319106,0.666123463100748,0.666123463100748
SRR5665186_k101_93523_1,Adenoma - Normal,-2.597835447731292,0.009381343870173135,0.028144031610519406
SRR5665186_k101_93523_1,Cancer - Normal,-2.166361048108101,0.03028360804245871,0.04542541206368807
SRR5665186_k101_92078_2,Adenoma - Cancer,-0.22381761373375877,0.8228992238485351,0.8228992238485351
SRR5665186_k101_92078_2,Adenoma - Normal,-2.48733159413555,0.012870537299553085,0.038611611898659255
SRR5665186_k101_92078_2,Cancer - Normal,-2.2635139804017914,0.023604023788158294,0.03540603568223744
SRR5665184_k101_23465_1,Adenoma - Cancer,-0.01102041342785733,0.9912071602536245,0.9912071602536245
SRR5665184_k101_23465_1,Adenoma - Normal,-2.4024501272728074,0.016285655077257204,0.04885696523177161
SRR5665184_k101_23465_1,Cancer - Normal,-2.39142971384495,0.01678289704639042,0.02517434556958563
SRR5665184_k101_40611_13,Adenoma - Cancer,-0.006884197428804129,0.994507248543645,0.994507248543645
SRR5665184_k101_40611_13,Adenoma - Normal,-2.399142803938307,0.016433504370324363,0.04930051311097309
SRR5665184_k101_40611_13,Cancer - Normal,-2.3922586065095026,0.016745039126195956,0.025117558689293933
SRR5665186_k101_84805_2,Adenoma - Cancer,0.4789312994222355,0.6319875034676734,0.6319875034676734
SRR5665186_k101_84805_2,Adenoma - Normal,2.6167064632069486,0.008878265377361425,0.026634796132084276
SRR5665186_k101_84805_2,Cancer - Normal,2.1377751637847133,0.03253499568249995,0.04880249352374992
SRR5665186_k101_93991_1,Adenoma - Cancer,-0.34396080904062665,0.7308757596484952,0.7308757596484952
SRR5665186_k101_93991_1,Adenoma - Normal,-2.5311987742220463,0.011367340880397665,0.034102022641193
SRR5665186_k101_93991_1,Cancer - Normal,-2.1872379651814198,0.02872515671041268,0.04308773506561902
SRR5665187_k101_126626_1,Adenoma - Cancer,-0.3848750972211833,0.7003299569066661,0.7003299569066661
SRR5665187_k101_126626_1,Adenoma - Normal,-2.5528424170113957,0.010684782576046048,0.032054347728138144
SRR5665187_k101_126626_1,Cancer - Normal,-2.1679673197902125,0.030161173101853327,0.04524175965277999
SRR5665184_k101_25932_1,Adenoma - Cancer,-0.3635462729599448,0.7161968530934587,0.7161968530934587
SRR5665184_k101_25932_1,Adenoma - Normal,-2.538814881414492,0.011122865990372238,0.033368597971116715
SRR5665184_k101_25932_1,Cancer - Normal,-2.175268608454547,0.02960999347862421,0.044414990217936316
SRR5665184_k101_21956_1,Adenoma - Cancer,-0.30068795398818565,0.7636524552734194,0.7636524552734194
SRR5665184_k101_21956_1,Adenoma - Normal,-2.499224552629076,0.012446541565162696,0.037339624695488086
SRR5665184_k101_21956_1,Cancer - Normal,-2.1985365986408905,0.027910889438973525,0.04186633415846029
SRR5665187_k101_95346_2,Adenoma - Cancer,-0.2333528026906554,0.815487459502703,0.815487459502703
SRR5665187_k101_95346_2,Adenoma - Normal,-2.4635935234882282,0.013755200487295019,0.04126560146188506
SRR5665187_k101_95346_2,Cancer - Normal,-2.230240720797573,0.025731466231832503,0.03859719934774875
SRR5665186_k101_57789_5,Adenoma - Cancer,-0.1417585619782723,0.887270716188284,0.887270716188284
SRR5665186_k101_57789_5,Adenoma - Normal,-2.420527445778997,0.015498009323508779,0.04649402797052633
SRR5665186_k101_57789_5,Cancer - Normal,-2.278768883800725,0.022680807510766995,0.03402121126615049
SRR5665185_k101_32096_1,Adenoma - Cancer,-0.19386306939442516,0.8462831014096285,0.8462831014096285
SRR5665185_k101_32096_1,Adenoma - Normal,-2.4409122828298035,0.014650212746506387,0.04395063823951916
SRR5665185_k101_32096_1,Cancer - Normal,-2.2470492134353783,0.02463688210540479,0.036955323158107185
SRR5665184_k101_40112_2,Adenoma - Cancer,-0.38985308008080144,0.6966451907631439,0.6966451907631439
SRR5665184_k101_40112_2,Adenoma - Normal,-2.534045020525218,0.011275424435577932,0.033826273306733795
SRR5665184_k101_40112_2,Cancer - Normal,-2.1441919404444167,0.03201751059760143,0.048026265896402145
SRR5665186_k101_8404_1,Adenoma - Cancer,-0.3898280967054622,0.6966636660024994,0.6966636660024994
SRR5665186_k101_8404_1,Adenoma - Normal,-2.5338826285855127,0.011280650900442283,0.03384195270132685
SRR5665186_k101_8404_1,Cancer - Normal,-2.144054531880051,0.03202851763832406,0.048042776457486086
SRR5665186_k101_76000_2,Adenoma - Cancer,-0.17549233137142267,0.8606927959573845,0.8606927959573845
SRR5665186_k101_76000_2,Adenoma - Normal,-2.425923404252022,0.015269492610670555,0.04580847783201167
SRR5665186_k101_76000_2,Cancer - Normal,-2.2504310728805996,0.024421594370817996,0.036632391556226995
SRR5665186_k101_29077_1,Adenoma - Cancer,-0.16343751804581727,0.8701739648753912,0.8701739648753912
SRR5665186_k101_29077_1,Adenoma - Normal,-2.4058002656344226,0.016137084690858755,0.048411254072576265
SRR5665186_k101_29077_1,Cancer - Normal,-2.242362747588605,0.024937937384802808,0.03740690607720421
SRR5665184_k101_4749_1,Adenoma - Cancer,-0.19445334104796377,0.8458209267874656,0.8458209267874656
SRR5665184_k101_4749_1,Adenoma - Normal,-2.403149780875783,0.016254528242697082,0.048763584728091246
SRR5665184_k101_4749_1,Cancer - Normal,-2.2086964398278197,0.027195762231685686,0.04079364334752853
