sample_name,cluster_group,final_abund
SRR5665041,26,0
SRR5665041,27,32.28305785123967
SRR5665041,28,27.327666050311485
SRR5665041,29,0
SRR5665041,30,0
SRR5665041,31,2741.5438783943096
SRR5665041,32,0
SRR5665041,33,36.61790861228557
SRR5665041,34,0
SRR5665041,35,668.0649714537755
SRR5665041,36,0
SRR5665041,37,24929.70359001811
SRR5665041,38,0
SRR5665041,39,17198.7058122112
SRR5665041,40,46.16019488292444
SRR5665041,41,0
SRR5665041,42,16.349812684129073
SRR5665041,43,78880.08322627329
SRR5665041,44,0
SRR5665041,45,0
SRR5665041,46,280.85668007536276
SRR5665041,47,59.048363365683656
SRR5665041,48,5790.735540378872
SRR5665041,49,4532.695995564342
SRR5665041,50,50.10125916780521
SRR5665041,51,17163.924366548577
SRR5665041,52,0
SRR5665041,53,305.81242293485406
SRR5665041,54,0
SRR5665041,55,20443.14940383149
SRR5665041,56,0
SRR5665041,57,40755.49705271443
SRR5665041,58,0
SRR5665041,59,0
SRR5665041,60,930.845202257883
SRR5665041,61,12587.680093065068
SRR5665041,62,0
SRR5665041,63,1367.1811318243851
SRR5665041,64,22.498778413613973
SRR5665041,65,0
SRR5665041,66,126.23404502142168
SRR5665041,67,581.0388548916998
SRR5665041,68,0
SRR5665041,69,0
SRR5665041,70,51.96964972456086
SRR5665041,71,16237.336686969475
SRR5665041,72,0
SRR5665041,73,9360.434232349235
SRR5665041,74,0
SRR5665041,75,8839.95169822664
SRR5665042,0,2832.5311043917395
SRR5665042,1,1511.7524732946174
SRR5665042,2,377.5069161991778
SRR5665042,3,4538.642276730787
SRR5665042,4,3903.8871787588087
SRR5665042,5,10.398466734233606
SRR5665042,6,1318.4107118518157
SRR5665042,7,57.41725429969883
SRR5665042,8,7152.260683156673
SRR5665042,9,2211.7520301057693
SRR5665042,10,1743.4227562456933
SRR5665042,11,379.5066413662239
SRR5665042,12,2520.91939134445
SRR5665042,13,328.7310979618672
SRR5665042,14,4679.803616790693
SRR5665042,15,0
SRR5665042,16,0
SRR5665042,17,4297.901426257307
SRR5665042,18,304.25160546581407
SRR5665042,19,38621.968386499604
SRR5665042,20,0
SRR5665042,21,6.186423357120201
SRR5665042,22,0
SRR5665042,23,12897.053693341673
SRR5665042,24,0
SRR5665042,25,5848.078027385444
SRR5665042,26,0
SRR5665042,27,0
SRR5665042,28,77.64891491584105
SRR5665042,29,0
SRR5665042,30,3706.199460916442
SRR5665042,31,72711.6693699605
SRR5665042,32,0
SRR5665042,33,35.727750178130144
SRR5665042,34,0
SRR5665042,35,1936.287332303879
SRR5665042,36,0
SRR5665042,37,0
SRR5665042,38,0
SRR5665042,39,78.78384559777207
SRR5665042,40,23.24427125795006
SRR5665042,41,0
SRR5665042,42,24.213580499364166
SRR5665042,43,23138.756466316663
SRR5665042,44,0
SRR5665042,45,0
SRR5665042,46,613.1821922326002
SRR5665042,47,1511.039253887036
SRR5665042,48,3702.466993249643
SRR5665042,49,7549.000990346057
SRR5665042,50,82.19062490461859
SRR5665042,51,6917.4135466375665
SRR5665042,52,0
SRR5665042,53,2443.7571079728623
SRR5665042,54,0
SRR5665042,55,23.829212673421225
SRR5665042,56,0
SRR5665042,57,624.4478912184322
SRR5665042,58,0
SRR5665042,59,0
SRR5665042,60,429406.1518755623
SRR5665042,61,2185.216978780299
SRR5665042,62,0
SRR5665042,63,11.176681594681153
SRR5665042,64,16.299562882309292
SRR5665042,65,1485.8841010401188
SRR5665042,66,75.43850771604374
SRR5665042,67,3245.085483971238
SRR5665042,68,0
SRR5665042,69,9.603841536614647
SRR5665042,70,0
SRR5665042,71,3685.6137649292227
SRR5665042,72,0
SRR5665042,73,3819.4601874381824
SRR5665042,74,0
SRR5665042,75,3095.375355405287
SRR5665043,0,4848.9354442421045
SRR5665043,1,4297.676365597707
SRR5665043,2,5669.8606742444135
SRR5665043,3,11538.368374405225
SRR5665043,4,6642.124542915863
SRR5665043,5,13981.22825006488
SRR5665043,6,9690.356558078096
SRR5665043,7,93.52000004161391
SRR5665043,8,13291.827884317323
SRR5665043,9,3279.4743554820852
SRR5665043,10,0
SRR5665043,11,6402.92011268449
SRR5665043,12,7326.714214342417
SRR5665043,13,0
SRR5665043,14,10384.68759680032
SRR5665043,15,0
SRR5665043,16,3613.369467028004
SRR5665043,17,9952.057779749977
SRR5665043,18,234.4296845908943
SRR5665043,19,20030.519901572934
SRR5665043,20,0
SRR5665043,21,2.823025254304438
SRR5665043,22,0
SRR5665043,23,3550.8185271344655
SRR5665043,24,0
SRR5665043,25,6216.7543180410585
SRR5665043,26,4807.692307692308
SRR5665043,27,22885.565454032807
SRR5665043,28,79.96424800822814
SRR5665043,29,0
SRR5665043,30,0
SRR5665043,31,25015.153283026117
SRR5665043,32,0
SRR5665043,33,131.433029225822
SRR5665043,34,0
SRR5665043,35,1086.9419668629669
SRR5665043,36,0
SRR5665043,37,0
SRR5665043,38,0
SRR5665043,39,347.84510748001725
SRR5665043,40,76.89179191582592
SRR5665043,41,0
SRR5665043,42,2.9103439444473547
SRR5665043,43,45610.54627162799
SRR5665043,44,6764.147948483931
SRR5665043,45,0
SRR5665043,46,11812.38147988168
SRR5665043,47,5.590611346759309
SRR5665043,48,9906.525811818641
SRR5665043,49,43039.590050074454
SRR5665043,50,39.11472132368192
SRR5665043,51,24695.73519641914
SRR5665043,52,0
SRR5665043,53,562.4812871069913
SRR5665043,54,0
SRR5665043,55,19.444529507582285
SRR5665043,56,0
SRR5665043,57,6680.701869266191
SRR5665043,58,0
SRR5665043,59,0
SRR5665043,60,176465.17368430606
SRR5665043,61,4591.652411346528
SRR5665043,62,0
SRR5665043,63,6.38019587201327
SRR5665043,64,49.10400638073407
SRR5665043,65,0
SRR5665043,66,469.56556036221514
SRR5665043,67,50440.32170994569
SRR5665043,68,0
SRR5665043,69,471.7632081202323
SRR5665043,70,0
SRR5665043,71,9919.091813648447
SRR5665043,72,0
SRR5665043,73,4666.083406240887
SRR5665043,74,4966.887417218543
SRR5665043,75,10142.691678498712
SRR5665044,0,3182.26892622393
SRR5665044,1,30882.89163626834
SRR5665044,2,52.111302168982945
SRR5665044,3,3215.402130227202
SRR5665044,4,2909.3228760893794
SRR5665044,5,8289.986408042645
SRR5665044,6,199.63680838452473
SRR5665044,7,352.95170028073494
SRR5665044,8,6884.0583008171525
SRR5665044,9,5984.126194193596
SRR5665044,10,301.58515859527625
SRR5665044,11,0
SRR5665044,12,5362.531595041251
SRR5665044,13,0
SRR5665044,14,5330.510719322177
SRR5665044,15,0
SRR5665044,16,3983.1602946204075
SRR5665044,17,5905.900265712922
SRR5665044,18,4704.60104213464
SRR5665044,19,3214.2823405328077
SRR5665044,20,0
SRR5665044,21,13.469097321594528
SRR5665044,22,27.926625462887262
SRR5665044,23,8713.905277131726
SRR5665044,24,0
SRR5665044,25,6858.30304033807
SRR5665044,26,1923.076923076923
SRR5665044,27,0
SRR5665044,28,44.47625375566468
SRR5665044,29,5784.061696658097
SRR5665044,30,336.92722371967653
SRR5665044,31,545.4342213075778
SRR5665044,32,0
SRR5665044,33,140.19316986444238
SRR5665044,34,0
SRR5665044,35,580.2957977505156
SRR5665044,36,0
SRR5665044,37,1058.175647913009
SRR5665044,38,4882.555096635873
SRR5665044,39,7203.49394733302
SRR5665044,40,57.10562724377439
SRR5665044,41,3775.8607893132794
SRR5665044,42,3021.188350055044
SRR5665044,43,69433.87661324513
SRR5665044,44,584.4284415106132
SRR5665044,45,0
SRR5665044,46,2446.2438902848594
SRR5665044,47,15988.374866041664
SRR5665044,48,7691.751738673713
SRR5665044,49,7549.682195076553
SRR5665044,50,33.56092690578615
SRR5665044,51,13965.013441292718
SRR5665044,52,2831.524303916942
SRR5665044,53,28775.905289817765
SRR5665044,54,0
SRR5665044,55,3613.5552147039507
SRR5665044,56,0
SRR5665044,57,2070.894306244101
SRR5665044,58,0
SRR5665044,59,0
SRR5665044,60,1419.6037555325652
SRR5665044,61,1810.4774209190775
SRR5665044,62,0
SRR5665044,63,15.568130314521698
SRR5665044,64,85.23861367847621
SRR5665044,65,0
SRR5665044,66,196.4324257513561
SRR5665044,67,1333.0374382814093
SRR5665044,68,0
SRR5665044,69,9.441979038806535
SRR5665044,70,0
SRR5665044,71,5525.920217843871
SRR5665044,72,0
SRR5665044,73,11788.63358650866
SRR5665044,74,9933.774834437087
SRR5665044,75,2724.315083366931
SRR5665045,0,42.88999919008295
SRR5665045,1,734.2015053961679
SRR5665045,2,0
SRR5665045,3,5640.773062917414
SRR5665045,4,5357.178957733346
SRR5665045,5,6.857494195834078
SRR5665045,6,86.8540338354349
SRR5665045,7,345.4484271650474
SRR5665045,8,5079.141117670684
SRR5665045,9,152.805664948403
SRR5665045,10,4323.5814004889935
SRR5665045,11,3665.9435179441484
SRR5665045,12,6682.052401358352
SRR5665045,13,0
SRR5665045,14,8626.042670181778
SRR5665045,15,8450.704225352112
SRR5665045,16,8240.141259564449
SRR5665045,17,7986.930956845612
SRR5665045,18,165.75592727693524
SRR5665045,19,3456.195878733956
SRR5665045,20,0
SRR5665045,21,1.3457889441759232
SRR5665045,22,9603.56975516402
SRR5665045,23,5196.72040457261
SRR5665045,24,0
SRR5665045,25,5832.918151290879
SRR5665045,26,3846.153846153846
SRR5665045,27,0
SRR5665045,28,2.896326010455737
SRR5665045,29,0
SRR5665045,30,554.3185280675026
SRR5665045,31,36.89739156867043
SRR5665045,32,0
SRR5665045,33,14.015966036039215
SRR5665045,34,0
SRR5665045,35,4936.666984966364
SRR5665045,36,1813.236627379873
SRR5665045,37,5595.449876446086
SRR5665045,38,0
SRR5665045,39,10879.312504215237
SRR5665045,40,41.1156862121352
SRR5665045,41,0
SRR5665045,42,630.8951412352185
SRR5665045,43,46211.08983779506
SRR5665045,44,0
SRR5665045,45,0
SRR5665045,46,546.8812255975463
SRR5665045,47,11.061784212933079
SRR5665045,48,4833.0297688236615
SRR5665045,49,4489.348042769424
SRR5665045,50,0
SRR5665045,51,6483.024558885892
SRR5665045,52,943.8414346389807
SRR5665045,53,752.8960286890505
SRR5665045,54,0
SRR5665045,55,3857.382583848624
SRR5665045,56,0
SRR5665045,57,6942.976950575777
SRR5665045,58,0
SRR5665045,59,0
SRR5665045,60,0
SRR5665045,61,2605.6888159378523
SRR5665045,62,0
SRR5665045,63,2.8919369904768515
SRR5665045,64,9.328026044638845
SRR5665045,65,0
SRR5665045,66,29.293411289077486
SRR5665045,67,0
SRR5665045,68,0
SRR5665045,69,0
SRR5665045,70,0
SRR5665045,71,7560.683646845588
SRR5665045,72,0
SRR5665045,73,12239.702143571521
SRR5665045,74,827.8145695364238
SRR5665045,75,3954.375283981469
SRR5665046,0,9402.294627149644
SRR5665046,1,23051.02666455093
SRR5665046,2,0
SRR5665046,3,3325.956810385681
SRR5665046,4,839.9802905434851
SRR5665046,5,125.87912824191825
SRR5665046,6,12093.238468194135
SRR5665046,7,272.0560026025112
SRR5665046,8,13485.45684248899
SRR5665046,9,6160.358593672427
SRR5665046,10,0
SRR5665046,11,15979.985335399353
SRR5665046,12,6083.801754019388
SRR5665046,13,0
SRR5665046,14,6632.207043508222
SRR5665046,15,0
SRR5665046,16,451.6711833785005
SRR5665046,17,5141.256030301418
SRR5665046,18,400.7124570620396
SRR5665046,19,4245.332072205083
SRR5665046,20,0
SRR5665046,21,7.068474587946854
SRR5665046,22,2433.672306604978
SRR5665046,23,0
SRR5665046,24,0
SRR5665046,25,1801.3814911291681
SRR5665046,26,961.5384615384615
SRR5665046,27,0
SRR5665046,28,212.8082442579711
SRR5665046,29,0
SRR5665046,30,4597.445212703621
SRR5665046,31,7343.944838380795
SRR5665046,32,0
SRR5665046,33,370.90331259905486
SRR5665046,34,0
SRR5665046,35,2666.8060324155726
SRR5665046,36,1813.236627379873
SRR5665046,37,19393.081354222086
SRR5665046,38,0
SRR5665046,39,869.3999558699434
SRR5665046,40,15560.365334967433
SRR5665046,41,0
SRR5665046,42,0
SRR5665046,43,100093.89293593857
SRR5665046,44,0
SRR5665046,45,0
SRR5665046,46,4606.185839292029
SRR5665046,47,19.81466617932876
SRR5665046,48,12813.257391541798
SRR5665046,49,12376.85376059261
SRR5665046,50,0
SRR5665046,51,13056.38356137307
SRR5665046,52,0
SRR5665046,53,3965.889314914372
SRR5665046,54,0
SRR5665046,55,19.108382026712345
SRR5665046,56,0
SRR5665046,57,14360.254613620955
SRR5665046,58,0
SRR5665046,59,0
SRR5665046,60,0
SRR5665046,61,7173.2652435548225
SRR5665046,62,0
SRR5665046,63,3487.0101690143365
SRR5665046,64,185.95656677547552
SRR5665046,65,495.2947003467063
SRR5665046,66,148.4339680597313
SRR5665046,67,3258.44572592896
SRR5665046,68,0
SRR5665046,69,0
SRR5665046,70,0
SRR5665046,71,6569.3825587527645
SRR5665046,72,0
SRR5665046,73,583.2604257801108
SRR5665046,74,827.8145695364238
SRR5665046,75,10925.898540757475
SRR5665047,0,5375.780222695468
SRR5665047,1,278.61821604528257
SRR5665047,2,0
SRR5665047,3,6173.982011884007
SRR5665047,4,0
SRR5665047,5,110.30262671216906
SRR5665047,6,14930.417982380537
SRR5665047,7,421.23582535565464
SRR5665047,8,4054.704944049717
SRR5665047,9,4531.456772140066
SRR5665047,10,0
SRR5665047,11,759.0132827324478
SRR5665047,12,7772.664064571795
SRR5665047,13,0
SRR5665047,14,5271.662915207995
SRR5665047,15,0
SRR5665047,16,0
SRR5665047,17,4884.491954312013
SRR5665047,18,24.562836905924957
SRR5665047,19,4494.164112458199
SRR5665047,20,0
SRR5665047,21,40.69737014247103
SRR5665047,22,128.76034586782416
SRR5665047,23,141.9046962313688
SRR5665047,24,0
SRR5665047,25,936.3295880149813
SRR5665047,26,961.5384615384615
SRR5665047,27,0
SRR5665047,28,72.28026058698953
SRR5665047,29,0
SRR5665047,30,0
SRR5665047,31,19.921251563731524
SRR5665047,32,0
SRR5665047,33,396.8132353583195
SRR5665047,34,71.34703196347031
SRR5665047,35,44.83172856484839
SRR5665047,36,0
SRR5665047,37,120.30798845043311
SRR5665047,38,0
SRR5665047,39,20366.10014530681
SRR5665047,40,39.37380323618283
SRR5665047,41,0
SRR5665047,42,1339.5318499328519
SRR5665047,43,52145.432762742785
SRR5665047,44,762.9796492511647
SRR5665047,45,0
SRR5665047,46,1060.2727149596292
SRR5665047,47,27.250644444948374
SRR5665047,48,2561.502483813324
SRR5665047,49,9720.29567995299
SRR5665047,50,31.455590310975396
SRR5665047,51,9450.053808631117
SRR5665047,52,943.8414346389807
SRR5665047,53,207.0358496771762
SRR5665047,54,0
SRR5665047,55,36466.728380498644
SRR5665047,56,0
SRR5665047,57,128.67374513445978
SRR5665047,58,570.4223117427624
SRR5665047,59,0
SRR5665047,60,0
SRR5665047,61,1823.8034149778166
SRR5665047,62,0
SRR5665047,63,6678.682445734191
SRR5665047,64,113.55700701426473
SRR5665047,65,1485.8841010401188
SRR5665047,66,488.013385478123
SRR5665047,67,310.8717424755405
SRR5665047,68,0
SRR5665047,69,0
SRR5665047,70,0
SRR5665047,71,4731.324289731887
SRR5665047,72,0
SRR5665047,73,291.6302128900554
SRR5665047,74,827.8145695364238
SRR5665047,75,11830.21460230366
SRR5665048,0,84.93389647013721
SRR5665048,1,5653.671606393402
SRR5665048,2,0
SRR5665048,3,3104.8474500687244
SRR5665048,4,1072.6368741113063
SRR5665048,5,40.05687863294443
SRR5665048,6,929.794471797714
SRR5665048,7,100.39044818547923
SRR5665048,8,6006.991019022317
SRR5665048,9,1041.3913356807097
SRR5665048,10,176.8346595932803
SRR5665048,11,0
SRR5665048,12,9838.817410587104
SRR5665048,13,0
SRR5665048,14,9781.34970682799
SRR5665048,15,0
SRR5665048,16,0
SRR5665048,17,10183.33661412875
SRR5665048,18,176.7285352610223
SRR5665048,19,841.9497904947657
SRR5665048,20,0
SRR5665048,21,3.7986778044771623
SRR5665048,22,0
SRR5665048,23,736.0191559470491
SRR5665048,24,0
SRR5665048,25,17880.842160050008
SRR5665048,26,961.5384615384615
SRR5665048,27,114.60611460611459
SRR5665048,28,40.34188519734377
SRR5665048,29,0
SRR5665048,30,4271.651236376421
SRR5665048,31,3474.4791473515734
SRR5665048,32,0
SRR5665048,33,29.431396597010174
SRR5665048,34,0
SRR5665048,35,5328.026765099399
SRR5665048,36,0
SRR5665048,37,0
SRR5665048,38,0
SRR5665048,39,3937.9187876885358
SRR5665048,40,35.78483367513498
SRR5665048,41,0
SRR5665048,42,2534.3500490452025
SRR5665048,43,73861.02825053158
SRR5665048,44,0
SRR5665048,45,0
SRR5665048,46,842.6728800654727
SRR5665048,47,18.670060829689618
SRR5665048,48,4965.036864747864
SRR5665048,49,10736.217963306133
SRR5665048,50,0
SRR5665048,51,10616.988401037544
SRR5665048,52,4247.286455875413
SRR5665048,53,2302.1730480931906
SRR5665048,54,0
SRR5665048,55,17898.399646436494
SRR5665048,56,0
SRR5665048,57,3595.2842397884024
SRR5665048,58,0
SRR5665048,59,0
SRR5665048,60,0
SRR5665048,61,1729.6855088820228
SRR5665048,62,0
SRR5665048,63,3509.0444996094207
SRR5665048,64,96.27173222396826
SRR5665048,65,0
SRR5665048,66,87.33829025658055
SRR5665048,67,2222.4054595152884
SRR5665048,68,0
SRR5665048,69,0
SRR5665048,70,0
SRR5665048,71,7742.568201310729
SRR5665048,72,868.0555555555555
SRR5665048,73,31062.374871852673
SRR5665048,74,10761.58940397351
SRR5665048,75,4363.726292369728
SRR5665049,0,84.17735132510124
SRR5665049,1,368.6322504112586
SRR5665049,2,0
SRR5665049,3,33639.67745361517
SRR5665049,4,0
SRR5665049,5,7.134095259847917
SRR5665049,6,216.60733910362808
SRR5665049,7,13.961359224780193
SRR5665049,8,12555.20504082104
SRR5665049,9,711.8828747619691
SRR5665049,10,0
SRR5665049,11,0
SRR5665049,12,25040.821433917834
SRR5665049,13,0
SRR5665049,14,25833.30883698055
SRR5665049,15,0
SRR5665049,16,0
SRR5665049,17,26838.939368816846
SRR5665049,18,89.24422863441599
SRR5665049,19,63.5556073379228
SRR5665049,20,0
SRR5665049,21,0
SRR5665049,22,0
SRR5665049,23,44413.792076550424
SRR5665049,24,0
SRR5665049,25,3500.483988896414
SRR5665049,26,0
SRR5665049,27,0
SRR5665049,28,5.792652020911474
SRR5665049,29,0
SRR5665049,30,0
SRR5665049,31,12.004350956693058
SRR5665049,32,0
SRR5665049,33,28.001088316556572
SRR5665049,34,0
SRR5665049,35,2928.2946474500495
SRR5665049,36,0
SRR5665049,37,34283.91305615573
SRR5665049,38,0
SRR5665049,39,37.270697791473616
SRR5665049,40,56.019152019909136
SRR5665049,41,0
SRR5665049,42,0
SRR5665049,43,89313.95588653778
SRR5665049,44,97.06551549227163
SRR5665049,45,0
SRR5665049,46,150.09285907671776
SRR5665049,47,13.885141627375475
SRR5665049,48,5035.640188761674
SRR5665049,49,20382.246537751445
SRR5665049,50,0
SRR5665049,51,48189.41524368292
SRR5665049,52,0
SRR5665049,53,487.07517494556845
SRR5665049,54,0
SRR5665049,55,9.75316345182964
SRR5665049,56,0
SRR5665049,57,4644.645254578623
SRR5665049,58,0
SRR5665049,59,0
SRR5665049,60,0
SRR5665049,61,3216.1279882784406
SRR5665049,62,0
SRR5665049,63,1.562942019539901
SRR5665049,64,39.13230142189874
SRR5665049,65,0
SRR5665049,66,293.50261639397485
SRR5665049,67,0
SRR5665049,68,0
SRR5665049,69,0
SRR5665049,70,0
SRR5665049,71,21559.903687925686
SRR5665049,72,0
SRR5665049,73,3499.5625546806646
SRR5665049,74,1655.6291390728477
SRR5665049,75,11239.298073832344
SRR5665050,0,26555.90182501209
SRR5665050,1,76.69249940137684
SRR5665050,2,0
SRR5665050,3,422.654268808115
SRR5665050,4,1894.6635705068345
SRR5665050,5,189.3554801927536
SRR5665050,6,77.71600959822068
SRR5665050,7,178.9040451640337
SRR5665050,8,5742.555376404973
SRR5665050,9,14699.900597598902
SRR5665050,10,0
SRR5665050,11,0
SRR5665050,12,3859.941785692868
SRR5665050,13,0
SRR5665050,14,2778.718084815712
SRR5665050,15,0
SRR5665050,16,0
SRR5665050,17,2788.710977198747
SRR5665050,18,605.6936630912486
SRR5665050,19,95.59896096930525
SRR5665050,20,0
SRR5665050,21,237.83630099345467
SRR5665050,22,0
SRR5665050,23,0
SRR5665050,24,0
SRR5665050,25,0
SRR5665050,26,0
SRR5665050,27,49.38027751715965
SRR5665050,28,230.29024176473277
SRR5665050,29,0
SRR5665050,30,336.92722371967653
SRR5665050,31,64.73724832175651
SRR5665050,32,0
SRR5665050,33,39.90731510267635
SRR5665050,34,0
SRR5665050,35,2004.9624850642404
SRR5665050,36,0
SRR5665050,37,0
SRR5665050,38,0
SRR5665050,39,586.66100540153
SRR5665050,40,26.918117291878353
SRR5665050,41,0
SRR5665050,42,0
SRR5665050,43,48456.45915718993
SRR5665050,44,0
SRR5665050,45,0
SRR5665050,46,239.49159173832854
SRR5665050,47,8.41352053756693
SRR5665050,48,3788.6669030783696
SRR5665050,49,21196.570281820328
SRR5665050,50,629.3989914258113
SRR5665050,51,22522.62997260837
SRR5665050,52,0
SRR5665050,53,3688.1362458146186
SRR5665050,54,0
SRR5665050,55,2270.5592708460667
SRR5665050,56,0
SRR5665050,57,110.12828023472296
SRR5665050,58,0
SRR5665050,59,0
SRR5665050,60,0
SRR5665050,61,1420.3392157235228
SRR5665050,62,0
SRR5665050,63,32.633868309773135
SRR5665050,64,165.04670088963758
SRR5665050,65,0
SRR5665050,66,7364.576936882626
SRR5665050,67,79.14080804106379
SRR5665050,68,0
SRR5665050,69,0
SRR5665050,70,0
SRR5665050,71,3110.372938323339
SRR5665050,72,0
SRR5665050,73,0
SRR5665050,74,0
SRR5665050,75,2455.04392943836
SRR5665051,0,66.51823040461244
SRR5665051,1,246.7969836032289
SRR5665051,2,0
SRR5665051,3,2903.302541577566
SRR5665051,4,2374.0297911209386
SRR5665051,5,12.647822056236302
SRR5665051,6,2891.8996365611115
SRR5665051,7,715.7348572428346
SRR5665051,8,5282.125327367553
SRR5665051,9,861.8315362412915
SRR5665051,10,0
SRR5665051,11,3420.908506234098
SRR5665051,12,5302.889274427265
SRR5665051,13,0
SRR5665051,14,7121.721558727914
SRR5665051,15,0
SRR5665051,16,29134.785167745733
SRR5665051,17,6275.59000438686
SRR5665051,18,82.44640496507783
SRR5665051,19,14884.351333929588
SRR5665051,20,0
SRR5665051,21,17.462250155569674
SRR5665051,22,10097.332845848674
SRR5665051,23,209.25975275690593
SRR5665051,24,0
SRR5665051,25,7662.082129377861
SRR5665051,26,0
SRR5665051,27,0
SRR5665051,28,5.449743504429671
SRR5665051,29,0
SRR5665051,30,0
SRR5665051,31,28.670429135852014
SRR5665051,32,0
SRR5665051,33,5617.20692438014
SRR5665051,34,74.89514679448772
SRR5665051,35,8148.807182762999
SRR5665051,36,0
SRR5665051,37,0
SRR5665051,38,0
SRR5665051,39,42841.054839940654
SRR5665051,40,1682.1901769582553
SRR5665051,41,0
SRR5665051,42,2921.6987559799936
SRR5665051,43,67935.90113531872
SRR5665051,44,52.05622071837585
SRR5665051,45,0
SRR5665051,46,2377.344128646306
SRR5665051,47,1120.3172313610971
SRR5665051,48,4686.22746241351
SRR5665051,49,15443.741311809657
SRR5665051,50,87.8814310878152
SRR5665051,51,6430.535970769284
SRR5665051,52,4719.207173194904
SRR5665051,53,1241.259141042918
SRR5665051,54,0
SRR5665051,55,7171.791180825167
SRR5665051,56,0
SRR5665051,57,2546.4857155546956
SRR5665051,58,0
SRR5665051,59,0
SRR5665051,60,0
SRR5665051,61,1760.1124914031836
SRR5665051,62,0
SRR5665051,63,5437.604870642843
SRR5665051,64,60.91954306735745
SRR5665051,65,0
SRR5665051,66,430.2583770215743
SRR5665051,67,446.6050081005657
SRR5665051,68,0
SRR5665051,69,0
SRR5665051,70,0
SRR5665051,71,5026.237914091856
SRR5665051,72,0
SRR5665051,73,27735.936398865048
SRR5665051,74,5794.701986754967
SRR5665051,75,4604.882886330916
SRR5665052,0,85.15712180293683
SRR5665052,1,1866.1752756992223
SRR5665052,2,0
SRR5665052,3,12107.290211625259
SRR5665052,4,3875.5574604408184
SRR5665052,5,499.15142703454177
SRR5665052,6,362.13755532155153
SRR5665052,7,1802.944294446739
SRR5665052,8,12843.909588566592
SRR5665052,9,93.3061653152121
SRR5665052,10,0
SRR5665052,11,0
SRR5665052,12,10721.250118452032
SRR5665052,13,0
SRR5665052,14,16772.80884639749
SRR5665052,15,10328.638497652582
SRR5665052,16,7357.268981753973
SRR5665052,17,14258.197264704688
SRR5665052,18,290.65028125297545
SRR5665052,19,2514.1621798549013
SRR5665052,20,0
SRR5665052,21,45.15664406233046
SRR5665052,22,0
SRR5665052,23,422.0146462091118
SRR5665052,24,0
SRR5665052,25,2249.1349480968856
SRR5665052,26,0
SRR5665052,27,0
SRR5665052,28,19.606254765112176
SRR5665052,29,0
SRR5665052,30,336.92722371967653
SRR5665052,31,383.57290356633996
SRR5665052,32,0
SRR5665052,33,262.78683911656884
SRR5665052,34,0
SRR5665052,35,4799.961265562173
SRR5665052,36,0
SRR5665052,37,0
SRR5665052,38,0
SRR5665052,39,7909.084429940312
SRR5665052,40,50.726749972490616
SRR5665052,41,0
SRR5665052,42,2.9103439444473547
SRR5665052,43,51539.30337471029
SRR5665052,44,0
SRR5665052,45,0
SRR5665052,46,1165.4304629429478
SRR5665052,47,56.41714842936983
SRR5665052,48,7699.09337675597
SRR5665052,49,18444.85805277629
SRR5665052,50,100.47322672444875
SRR5665052,51,16310.18521684848
SRR5665052,52,0
SRR5665052,53,1203.5462756851227
SRR5665052,54,0
SRR5665052,55,2604.4066162779454
SRR5665052,56,0
SRR5665052,57,219.99155888580327
SRR5665052,58,0
SRR5665052,59,0
SRR5665052,60,0
SRR5665052,61,2456.116437530198
SRR5665052,62,0
SRR5665052,63,7.73957118092597
SRR5665052,64,43.28275202587901
SRR5665052,65,0
SRR5665052,66,1839.7685416473323
SRR5665052,67,118.3676279502575
SRR5665052,68,0
SRR5665052,69,0
SRR5665052,70,0
SRR5665052,71,11847.9317547423
SRR5665052,72,0
SRR5665052,73,0
SRR5665052,74,827.8145695364238
SRR5665052,75,9421.336652864196
SRR5665053,0,3413.588520091371
SRR5665053,1,4631.632410702586
SRR5665053,2,648.3628605358106
SRR5665053,3,14405.95802772935
SRR5665053,4,17.909592377677484
SRR5665053,5,21887.47122882735
SRR5665053,6,672.1522239764332
SRR5665053,7,31.510984023177702
SRR5665053,8,9667.446363314233
SRR5665053,9,3343.0781955955435
SRR5665053,10,2579.672238809454
SRR5665053,11,569.2599620493359
SRR5665053,12,11244.210016719286
SRR5665053,13,328.7310979618672
SRR5665053,14,13413.557573217731
SRR5665053,15,0
SRR5665053,16,294.2907592701589
SRR5665053,17,11166.087392963429
SRR5665053,18,141.92522398466008
SRR5665053,19,1960.3002842253172
SRR5665053,20,0
SRR5665053,21,6.040376786868307
SRR5665053,22,0
SRR5665053,23,5535.856170859489
SRR5665053,24,0
SRR5665053,25,13572.473139032218
SRR5665053,26,961.5384615384615
SRR5665053,27,0
SRR5665053,28,43.69911397597609
SRR5665053,29,0
SRR5665053,30,16064.690026954177
SRR5665053,31,12337.411291890368
SRR5665053,32,0
SRR5665053,33,4615.478668938126
SRR5665053,34,0
SRR5665053,35,7012.908784484967
SRR5665053,36,0
SRR5665053,37,34702.288115378404
SRR5665053,38,0
SRR5665053,39,193.1443231531684
SRR5665053,40,51.50405882795519
SRR5665053,41,0
SRR5665053,42,6.971455551916551
SRR5665053,43,49037.54471763707
SRR5665053,44,6378.8638442505635
SRR5665053,45,0
SRR5665053,46,750.3993698556101
SRR5665053,47,416.7954769673707
SRR5665053,48,6631.922027527162
SRR5665053,49,14556.2413761298
SRR5665053,50,1259.658091169898
